time	V(d)	V(g)	V(gg)	Id(M1)
4.301113857142755e-004	1.423613e+000	5.414715e+000	0.000000e+000	5.397574e+000
4.301133142857039e-004	1.498520e+000	5.390870e+000	0.000000e+000	5.397479e+000
4.301152428571323e-004	1.580022e+000	5.372739e+000	0.000000e+000	5.397369e+000
4.301171714285607e-004	1.668121e+000	5.360322e+000	0.000000e+000	5.397246e+000
4.301190999999891e-004	1.762817e+000	5.353620e+000	0.000000e+000	5.397109e+000
4.301195999999890e-004	1.789029e+000	5.353173e+000	0.000000e+000	5.397083e+000
4.301200999999890e-004	1.815519e+000	5.352946e+000	0.000000e+000	5.397081e+000
4.301259571428456e-004	2.125999e+000	5.350907e+000	0.000000e+000	5.397190e+000
4.301318142857022e-004	2.436905e+000	5.348863e+000	0.000000e+000	5.397284e+000
4.301376714285588e-004	2.748237e+000	5.346815e+000	0.000000e+000	5.397365e+000
4.301435285714153e-004	3.059995e+000	5.344762e+000	0.000000e+000	5.397432e+000
4.301493857142719e-004	3.372178e+000	5.342704e+000	0.000000e+000	5.397486e+000
4.301552428571286e-004	3.684787e+000	5.340642e+000	0.000000e+000	5.397526e+000
4.301610999999852e-004	3.997822e+000	5.338575e+000	0.000000e+000	5.397552e+000
4.301635285714135e-004	4.127987e+000	5.337716e+000	0.000000e+000	5.397558e+000
4.301659571428419e-004	4.259616e+000	5.336844e+000	0.000000e+000	5.397554e+000
4.301683857142702e-004	4.392709e+000	5.335959e+000	0.000000e+000	5.397539e+000
4.301708142856986e-004	4.527267e+000	5.335060e+000	0.000000e+000	5.397514e+000
4.301732428571269e-004	4.663289e+000	5.334148e+000	0.000000e+000	5.397478e+000
4.301756714285553e-004	4.800776e+000	5.333222e+000	0.000000e+000	5.397432e+000
4.301780999999836e-004	4.939727e+000	5.332283e+000	0.000000e+000	5.397375e+000
4.301796714285549e-004	5.031053e+000	5.331662e+000	0.000000e+000	5.397329e+000
4.301812428571261e-004	5.125093e+000	5.331015e+000	0.000000e+000	5.397265e+000
4.301828142856975e-004	5.221849e+000	5.330344e+000	0.000000e+000	5.397185e+000
4.301843857142687e-004	5.321318e+000	5.329647e+000	0.000000e+000	5.397086e+000
4.301859571428400e-004	5.423503e+000	5.328925e+000	0.000000e+000	5.396971e+000
4.301875285714113e-004	5.528401e+000	5.328178e+000	0.000000e+000	5.396838e+000
4.301890999999826e-004	5.636015e+000	5.327405e+000	0.000000e+000	5.396688e+000
4.301908142856967e-004	5.758024e+000	5.326509e+000	0.000000e+000	5.396478e+000
4.301925285714108e-004	5.888801e+000	5.325547e+000	0.000000e+000	5.396234e+000
4.301942428571249e-004	6.028347e+000	5.324518e+000	0.000000e+000	5.395957e+000
4.301959571428391e-004	6.176662e+000	5.323424e+000	0.000000e+000	5.395645e+000
4.301976714285532e-004	6.333745e+000	5.322264e+000	0.000000e+000	5.395299e+000
4.301993857142673e-004	6.499596e+000	5.321037e+000	0.000000e+000	5.394918e+000
4.302010999999815e-004	6.674216e+000	5.319745e+000	0.000000e+000	5.394504e+000
4.302035999999812e-004	6.954334e+000	5.317720e+000	0.000000e+000	5.393898e+000
4.302060999999810e-004	7.250842e+000	5.315617e+000	0.000000e+000	5.393272e+000
4.302085999999808e-004	7.563740e+000	5.313435e+000	0.000000e+000	5.392625e+000
4.302110999999805e-004	7.893028e+000	5.311174e+000	0.000000e+000	5.391958e+000
4.302135999999803e-004	8.238706e+000	5.308834e+000	0.000000e+000	5.391270e+000
4.302160999999801e-004	8.600775e+000	5.306415e+000	0.000000e+000	5.390562e+000
4.302185999999798e-004	8.979234e+000	5.303917e+000	0.000000e+000	5.389833e+000
4.302200999999797e-004	9.209092e+000	5.302411e+000	0.000000e+000	5.389377e+000
4.302215999999796e-004	9.441748e+000	5.300887e+000	0.000000e+000	5.388869e+000
4.302230999999794e-004	9.677204e+000	5.299347e+000	0.000000e+000	5.388310e+000
4.302245999999793e-004	9.915458e+000	5.297789e+000	0.000000e+000	5.387698e+000
4.302260999999791e-004	1.015651e+001	5.296215e+000	0.000000e+000	5.387035e+000
4.302275999999790e-004	1.040036e+001	5.294625e+000	0.000000e+000	5.386321e+000
4.302290999999789e-004	1.064701e+001	5.293017e+000	0.000000e+000	5.385554e+000
4.302300285714073e-004	1.080053e+001	5.292015e+000	0.000000e+000	5.385043e+000
4.302309571428358e-004	1.095472e+001	5.291000e+000	0.000000e+000	5.384453e+000
4.302318857142643e-004	1.110959e+001	5.289973e+000	0.000000e+000	5.383785e+000
4.302328142856928e-004	1.126514e+001	5.288934e+000	0.000000e+000	5.383040e+000
4.302337428571213e-004	1.142137e+001	5.287882e+000	0.000000e+000	5.382216e+000
4.302346714285498e-004	1.157828e+001	5.286819e+000	0.000000e+000	5.381315e+000
4.302355999999783e-004	1.173588e+001	5.285743e+000	0.000000e+000	5.380335e+000
4.302365999999782e-004	1.190612e+001	5.284553e+000	0.000000e+000	5.379053e+000
4.302370999999781e-004	1.199146e+001	5.283944e+000	0.000000e+000	5.378307e+000
4.302375999999781e-004	1.207693e+001	5.283315e+000	0.000000e+000	5.377405e+000
4.302380999999780e-004	1.216242e+001	5.282621e+000	0.000000e+000	5.375973e+000
4.302385999999780e-004	1.224750e+001	5.281651e+000	0.000000e+000	5.372239e+000
4.302390999999779e-004	1.233068e+001	5.279681e+000	0.000000e+000	5.360159e+000
4.302395299394896e-004	1.239796e+001	5.275861e+000	0.000000e+000	5.332573e+000
4.302398920696996e-004	1.244851e+001	5.269603e+000	0.000000e+000	5.286115e+000
4.302402905825666e-004	1.249629e+001	5.258845e+000	0.000000e+000	5.206964e+000
4.302406837692481e-004	1.253598e+001	5.244558e+000	0.000000e+000	5.103605e+000
4.302411837692480e-004	1.257824e+001	5.222377e+000	0.000000e+000	4.946053e+000
4.302416837692480e-004	1.261416e+001	5.197126e+000	0.000000e+000	4.769970e+000
4.302421837692479e-004	1.264515e+001	5.169522e+000	0.000000e+000	4.581191e+000
4.302431837692478e-004	1.269716e+001	5.109683e+000	0.000000e+000	4.184460e+000
4.302438266263906e-004	1.272485e+001	5.068592e+000	0.000000e+000	3.920606e+000
4.302444694835334e-004	1.275075e+001	5.026826e+000	0.000000e+000	3.661711e+000
4.302451123406762e-004	1.277487e+001	4.984386e+000	0.000000e+000	3.407775e+000
4.302457551978191e-004	1.279722e+001	4.941271e+000	0.000000e+000	3.158798e+000
4.302463980549618e-004	1.281778e+001	4.897482e+000	0.000000e+000	2.914779e+000
4.302470409121046e-004	1.283656e+001	4.853018e+000	0.000000e+000	2.675719e+000
4.302476837692474e-004	1.285355e+001	4.807879e+000	0.000000e+000	2.441618e+000
4.302486837692473e-004	1.287885e+001	4.737551e+000	0.000000e+000	2.098946e+000
4.302496837692472e-004	1.290182e+001	4.666599e+000	0.000000e+000	1.778332e+000
4.302506837692471e-004	1.292266e+001	4.595138e+000	0.000000e+000	1.481308e+000
4.302516837692470e-004	1.294154e+001	4.523244e+000	0.000000e+000	1.209170e+000
4.302521837692470e-004	1.295029e+001	4.487154e+000	0.000000e+000	1.082799e+000
4.302526837692470e-004	1.295858e+001	4.450974e+000	0.000000e+000	9.630790e-001
4.302531837692469e-004	1.296643e+001	4.414710e+000	0.000000e+000	8.501469e-001
4.302536837692469e-004	1.297384e+001	4.378363e+000	0.000000e+000	7.441416e-001
4.302541837692468e-004	1.298083e+001	4.341934e+000	0.000000e+000	6.452042e-001
4.302546837692468e-004	1.298738e+001	4.305426e+000	0.000000e+000	5.534801e-001
4.302551837692467e-004	1.299352e+001	4.268838e+000	0.000000e+000	4.691192e-001
4.302556837692467e-004	1.299924e+001	4.232169e+000	0.000000e+000	3.922736e-001
4.302561837692466e-004	1.300454e+001	4.195418e+000	0.000000e+000	3.230917e-001
4.302566837692466e-004	1.300942e+001	4.158586e+000	0.000000e+000	2.617062e-001
4.302571837692465e-004	1.301389e+001	4.121671e+000	0.000000e+000	2.082110e-001
4.302576837692465e-004	1.301795e+001	4.084679e+000	0.000000e+000	1.626266e-001
4.302581837692464e-004	1.302161e+001	4.047617e+000	0.000000e+000	1.248482e-001
4.302586837692464e-004	1.302488e+001	4.010506e+000	0.000000e+000	9.458636e-002
4.302591837692464e-004	1.302779e+001	3.973371e+000	0.000000e+000	7.131030e-002
4.302596837692463e-004	1.303038e+001	3.936254e+000	0.000000e+000	5.422578e-002
4.302601837692463e-004	1.303268e+001	3.899204e+000	0.000000e+000	4.231227e-002
4.302606837692462e-004	1.303475e+001	3.862276e+000	0.000000e+000	3.442903e-002
4.302611837692462e-004	1.303663e+001	3.825523e+000	0.000000e+000	2.946034e-002
4.302616837692461e-004	1.303837e+001	3.788991e+000	0.000000e+000	2.644624e-002
4.302621837692461e-004	1.304000e+001	3.752715e+000	0.000000e+000	2.465327e-002
4.302626837692460e-004	1.304153e+001	3.716716e+000	0.000000e+000	2.357752e-002
4.302631837692460e-004	1.304300e+001	3.681011e+000	0.000000e+000	2.290242e-002
4.302636837692459e-004	1.304440e+001	3.645606e+000	0.000000e+000	2.244307e-002
4.302646837692458e-004	1.304704e+001	3.575713e+000	0.000000e+000	2.181065e-002
4.302666837692457e-004	1.305160e+001	3.439911e+000	0.000000e+000	2.090201e-002
4.302686837692455e-004	1.305579e+001	3.308639e+000	0.000000e+000	2.003470e-002
4.302706837692453e-004	1.305960e+001	3.181899e+000	0.000000e+000	1.920872e-002
4.302726837692451e-004	1.306304e+001	3.059691e+000	0.000000e+000	1.842407e-002
4.302746837692449e-004	1.306610e+001	2.942014e+000	0.000000e+000	1.768075e-002
4.302766837692447e-004	1.306879e+001	2.828868e+000	0.000000e+000	1.697876e-002
4.302786837692445e-004	1.307110e+001	2.720253e+000	0.000000e+000	1.631809e-002
4.302831123406727e-004	1.307555e+001	2.496482e+000	0.000000e+000	1.494478e-002
4.302875409121009e-004	1.307953e+001	2.287929e+000	0.000000e+000	1.366859e-002
4.302919694835290e-004	1.308304e+001	2.094593e+000	0.000000e+000	1.248953e-002
4.302963980549572e-004	1.308608e+001	1.916476e+000	0.000000e+000	1.140760e-002
4.303008266263853e-004	1.308866e+001	1.753576e+000	0.000000e+000	1.042279e-002
4.303052551978135e-004	1.309077e+001	1.605895e+000	0.000000e+000	9.535104e-003
4.303096837692417e-004	1.309240e+001	1.473431e+000	0.000000e+000	8.744546e-003
4.303141837692413e-004	1.309400e+001	1.349308e+000	0.000000e+000	8.002083e-003
4.303186837692408e-004	1.309545e+001	1.233857e+000	0.000000e+000	7.312090e-003
4.303231837692404e-004	1.309676e+001	1.127076e+000	0.000000e+000	6.674569e-003
4.303276837692400e-004	1.309793e+001	1.028966e+000	0.000000e+000	6.089518e-003
4.303321837692396e-004	1.309896e+001	9.395272e-001	0.000000e+000	5.556939e-003
4.303366837692392e-004	1.309984e+001	8.587593e-001	0.000000e+000	5.076831e-003
4.303411837692388e-004	1.310059e+001	7.866624e-001	0.000000e+000	4.649194e-003
4.303456837692383e-004	1.310127e+001	7.201415e-001	0.000000e+000	4.254558e-003
4.303501837692379e-004	1.310190e+001	6.582928e-001	0.000000e+000	3.887780e-003
4.303546837692375e-004	1.310247e+001	6.011164e-001	0.000000e+000	3.548862e-003
4.303591837692371e-004	1.310299e+001	5.486122e-001	0.000000e+000	3.237802e-003
4.303636837692367e-004	1.310345e+001	5.007803e-001	0.000000e+000	2.954601e-003
4.303681837692363e-004	1.310385e+001	4.576206e-001	0.000000e+000	2.699259e-003
4.303726837692358e-004	1.310419e+001	4.191332e-001	0.000000e+000	2.471776e-003
4.303771837692354e-004	1.310451e+001	3.836215e-001	0.000000e+000	2.261885e-003
4.303816837692350e-004	1.310480e+001	3.506105e-001	0.000000e+000	2.066813e-003
4.303861837692346e-004	1.310506e+001	3.201001e-001	0.000000e+000	1.886561e-003
4.303906837692342e-004	1.310530e+001	2.920904e-001	0.000000e+000	1.721128e-003
4.303951837692338e-004	1.310551e+001	2.665814e-001	0.000000e+000	1.570513e-003
4.303996837692333e-004	1.310570e+001	2.435731e-001	0.000000e+000	1.434718e-003
4.304041837692329e-004	1.310586e+001	2.230654e-001	0.000000e+000	1.313742e-003
4.304086837692325e-004	1.310601e+001	2.041437e-001	0.000000e+000	1.202127e-003
4.304131837692321e-004	1.310615e+001	1.865562e-001	0.000000e+000	1.098394e-003
4.304176837692317e-004	1.310627e+001	1.703030e-001	0.000000e+000	1.002544e-003
4.304221837692312e-004	1.310638e+001	1.553841e-001	0.000000e+000	9.145772e-004
4.304266837692308e-004	1.310648e+001	1.417995e-001	0.000000e+000	8.344929e-004
4.304311837692304e-004	1.310657e+001	1.295491e-001	0.000000e+000	7.622915e-004
4.304356837692300e-004	1.310665e+001	1.186330e-001	0.000000e+000	6.979728e-004
4.304401837692296e-004	1.310672e+001	1.085613e-001	0.000000e+000	6.386322e-004
4.304446837692292e-004	1.310678e+001	9.920043e-002	0.000000e+000	5.834837e-004
4.304491837692287e-004	1.310684e+001	9.055032e-002	0.000000e+000	5.325273e-004
4.304536837692283e-004	1.310689e+001	8.261098e-002	0.000000e+000	4.857628e-004
4.304581837692279e-004	1.310693e+001	7.538242e-002	0.000000e+000	4.431905e-004
4.304626837692275e-004	1.310697e+001	6.886464e-002	0.000000e+000	4.048101e-004
4.304671837692271e-004	1.310701e+001	6.305763e-002	0.000000e+000	3.706218e-004
4.304716837692267e-004	1.310704e+001	5.769996e-002	0.000000e+000	3.390802e-004
4.304761837692262e-004	1.310706e+001	5.272059e-002	0.000000e+000	3.097673e-004
4.304806837692258e-004	1.310709e+001	4.811951e-002	0.000000e+000	2.826832e-004
4.304851837692254e-004	1.310711e+001	4.389674e-002	0.000000e+000	2.578278e-004
4.304896837692250e-004	1.310713e+001	4.005226e-002	0.000000e+000	2.352012e-004
4.304941837692246e-004	1.310715e+001	3.658608e-002	0.000000e+000	2.148033e-004
4.304986837692242e-004	1.310716e+001	3.349819e-002	0.000000e+000	1.966342e-004
4.305031837692237e-004	1.310717e+001	3.064930e-002	0.000000e+000	1.798719e-004
4.305076837692233e-004	1.310718e+001	2.800163e-002	0.000000e+000	1.642943e-004
4.305121837692229e-004	1.310719e+001	2.555520e-002	0.000000e+000	1.499014e-004
4.305166837692225e-004	1.310720e+001	2.330999e-002	0.000000e+000	1.366931e-004
4.305211837692221e-004	1.310720e+001	2.126602e-002	0.000000e+000	1.246695e-004
4.305256837692217e-004	1.310721e+001	1.942327e-002	0.000000e+000	1.138306e-004
4.305301837692212e-004	1.310721e+001	1.778176e-002	0.000000e+000	1.041764e-004
4.305346837692208e-004	1.310721e+001	1.626731e-002	0.000000e+000	9.526981e-005
4.305391837692204e-004	1.310721e+001	1.485987e-002	0.000000e+000	8.699281e-005
4.305436837692200e-004	1.310721e+001	1.355943e-002	0.000000e+000	7.934541e-005
4.305481837692196e-004	1.310721e+001	1.236599e-002	0.000000e+000	7.232759e-005
4.305526837692192e-004	1.310721e+001	1.127956e-002	0.000000e+000	6.593938e-005
4.305571837692187e-004	1.310721e+001	1.030012e-002	0.000000e+000	6.018075e-005
4.305616837692183e-004	1.310721e+001	9.427691e-003	0.000000e+000	5.505171e-005
4.305661837692179e-004	1.310721e+001	8.622806e-003	0.000000e+000	5.031993e-005
4.305706837692175e-004	1.310720e+001	7.874802e-003	0.000000e+000	4.592269e-005
4.305751837692171e-004	1.310720e+001	7.183680e-003	0.000000e+000	4.185998e-005
4.305796837692167e-004	1.310720e+001	6.549439e-003	0.000000e+000	3.813181e-005
4.305841837692162e-004	1.310719e+001	5.972080e-003	0.000000e+000	3.473818e-005
4.305886837692158e-004	1.310719e+001	5.451603e-003	0.000000e+000	3.167908e-005
4.305931837692154e-004	1.310719e+001	4.988007e-003	0.000000e+000	2.895453e-005
4.305947551977867e-004	1.310718e+001	4.832054e-003	0.000000e+000	2.803799e-005
4.305963266263580e-004	1.310718e+001	4.680591e-003	0.000000e+000	2.714785e-005
4.305978980549293e-004	1.310718e+001	4.533620e-003	0.000000e+000	2.628412e-005
4.305994694835005e-004	1.310718e+001	4.391139e-003	0.000000e+000	2.544680e-005
4.306010409120718e-004	1.310718e+001	4.253150e-003	0.000000e+000	2.463588e-005
4.306026123406431e-004	1.310717e+001	4.119651e-003	0.000000e+000	2.385137e-005
4.306041837692144e-004	1.310717e+001	3.990644e-003	0.000000e+000	2.309326e-005
4.306046837692143e-004	1.310717e+001	3.950333e-003	0.000000e+000	2.285638e-005
4.306091837692139e-004	1.310717e+001	3.610811e-003	0.000000e+000	2.086128e-005
4.306136837692135e-004	1.310716e+001	3.295289e-003	0.000000e+000	1.900727e-005
4.306181837692131e-004	1.310716e+001	3.003768e-003	0.000000e+000	1.729434e-005
4.306226837692127e-004	1.310715e+001	2.736247e-003	0.000000e+000	1.572250e-005
4.306271837692123e-004	1.310715e+001	2.492726e-003	0.000000e+000	1.429173e-005
4.306316837692118e-004	1.310714e+001	2.273206e-003	0.000000e+000	1.300205e-005
4.306361837692114e-004	1.310713e+001	2.077687e-003	0.000000e+000	1.185345e-005
4.306406837692110e-004	1.310713e+001	1.897311e-003	0.000000e+000	1.079384e-005
4.306451837692106e-004	1.310712e+001	1.729687e-003	0.000000e+000	9.809165e-006
4.306496837692102e-004	1.310711e+001	1.574816e-003	0.000000e+000	8.899432e-006
4.306541837692097e-004	1.310711e+001	1.432698e-003	0.000000e+000	8.064640e-006
4.306586837692093e-004	1.310710e+001	1.303333e-003	0.000000e+000	7.304789e-006
4.306631837692089e-004	1.310709e+001	1.186720e-003	0.000000e+000	6.619878e-006
4.306676837692085e-004	1.310709e+001	1.082861e-003	0.000000e+000	6.009908e-006
4.306721123406366e-004	1.310708e+001	9.884562e-004	0.000000e+000	5.455481e-006
4.306765409120648e-004	1.310708e+001	9.006446e-004	0.000000e+000	4.939786e-006
4.306809694834930e-004	1.310707e+001	8.194259e-004	0.000000e+000	4.462822e-006
4.306853980549212e-004	1.310706e+001	7.448000e-004	0.000000e+000	4.024589e-006
4.306898266263493e-004	1.310706e+001	6.767670e-004	0.000000e+000	3.625087e-006
4.306942551977775e-004	1.310705e+001	6.153269e-004	0.000000e+000	3.264317e-006
4.306986837692056e-004	1.310704e+001	5.604797e-004	0.000000e+000	2.942279e-006
4.307030409120624e-004	1.310704e+001	5.105913e-004	0.000000e+000	2.649362e-006
4.307073980549191e-004	1.310703e+001	4.641434e-004	0.000000e+000	2.376653e-006
4.307117551977759e-004	1.310702e+001	4.211361e-004	0.000000e+000	2.124150e-006
4.307161123406326e-004	1.310702e+001	3.815693e-004	0.000000e+000	1.891854e-006
4.307204694834893e-004	1.310701e+001	3.454431e-004	0.000000e+000	1.679766e-006
4.307248266263461e-004	1.310700e+001	3.127574e-004	0.000000e+000	1.487884e-006
4.307291837692028e-004	1.310700e+001	2.835123e-004	0.000000e+000	1.316209e-006
4.307334694834881e-004	1.310699e+001	2.568926e-004	0.000000e+000	1.159950e-006
4.307377551977735e-004	1.310698e+001	2.320854e-004	0.000000e+000	1.014334e-006
4.307420409120588e-004	1.310698e+001	2.090906e-004	0.000000e+000	8.793590e-007
4.307463266263441e-004	1.310697e+001	1.879083e-004	0.000000e+000	7.550266e-007
4.307506123406294e-004	1.310696e+001	1.685383e-004	0.000000e+000	6.413364e-007
4.307548980549147e-004	1.310696e+001	1.509808e-004	0.000000e+000	5.382884e-007
4.307591837692000e-004	1.310695e+001	1.352357e-004	0.000000e+000	4.458826e-007
4.307631837691996e-004	1.310694e+001	1.215763e-004	0.000000e+000	3.657191e-007
4.307671837691993e-004	1.310694e+001	1.087976e-004	0.000000e+000	2.907259e-007
4.307711837691989e-004	1.310693e+001	9.689962e-005	0.000000e+000	2.209029e-007
4.307751837691985e-004	1.310692e+001	8.588232e-005	0.000000e+000	1.562501e-007
4.307791837691982e-004	1.310692e+001	7.574573e-005	0.000000e+000	9.676754e-008
4.307831837691978e-004	1.310691e+001	6.648983e-005	0.000000e+000	4.245521e-008
4.307871837691974e-004	1.310691e+001	5.811464e-005	0.000000e+000	-6.686895e-009
4.307916123406256e-004	1.310690e+001	4.955945e-005	0.000000e+000	-5.688365e-008
4.307960409120538e-004	1.310689e+001	4.160206e-005	0.000000e+000	-1.035717e-007
4.308004694834819e-004	1.310689e+001	3.424246e-005	0.000000e+000	-1.467511e-007
4.308048980549101e-004	1.310688e+001	2.748065e-005	0.000000e+000	-1.864218e-007
4.308093266263382e-004	1.310687e+001	2.131663e-005	0.000000e+000	-2.225838e-007
4.308137551977664e-004	1.310686e+001	1.575040e-005	0.000000e+000	-2.552370e-007
4.308181837691945e-004	1.310686e+001	1.078196e-005	0.000000e+000	-2.843817e-007
4.308231123406226e-004	1.310685e+001	5.718567e-006	0.000000e+000	-3.140821e-007
4.308280409120508e-004	1.310684e+001	1.039403e-006	0.000000e+000	-3.415279e-007
4.308329694834789e-004	1.310684e+001	-3.255530e-006	0.000000e+000	-3.667188e-007
4.308378980549070e-004	1.310683e+001	-7.166232e-006	0.000000e+000	-3.896550e-007
4.308428266263351e-004	1.310682e+001	-1.069270e-005	0.000000e+000	-4.103364e-007
4.308477551977633e-004	1.310681e+001	-1.383494e-005	0.000000e+000	-4.287631e-007
4.308526837691914e-004	1.310680e+001	-1.659295e-005	0.000000e+000	-4.449350e-007
4.308599694834764e-004	1.310679e+001	-2.017934e-005	0.000000e+000	-4.659625e-007
4.308672551977615e-004	1.310678e+001	-2.340533e-005	0.000000e+000	-4.848754e-007
4.308745409120465e-004	1.310677e+001	-2.627090e-005	0.000000e+000	-5.016739e-007
4.308818266263315e-004	1.310676e+001	-2.877607e-005	0.000000e+000	-5.163579e-007
4.308891123406165e-004	1.310675e+001	-3.092082e-005	0.000000e+000	-5.289275e-007
4.308963980549016e-004	1.310674e+001	-3.270517e-005	0.000000e+000	-5.393825e-007
4.309036837691866e-004	1.310673e+001	-3.412910e-005	0.000000e+000	-5.477231e-007
4.309158980548998e-004	1.310671e+001	-3.608320e-005	0.000000e+000	-5.591657e-007
4.309281123406129e-004	1.310669e+001	-3.776868e-005	0.000000e+000	-5.690329e-007
4.309403266263261e-004	1.310667e+001	-3.918554e-005	0.000000e+000	-5.773246e-007
4.309525409120392e-004	1.310665e+001	-4.033377e-005	0.000000e+000	-5.840408e-007
4.309647551977524e-004	1.310663e+001	-4.121337e-005	0.000000e+000	-5.891815e-007
4.309769694834655e-004	1.310661e+001	-4.182436e-005	0.000000e+000	-5.927467e-007
4.309891837691787e-004	1.310659e+001	-4.216671e-005	0.000000e+000	-5.947364e-007
4.310073266263199e-004	1.310656e+001	-4.262302e-005	0.000000e+000	-5.973861e-007
4.310254694834610e-004	1.310654e+001	-4.300334e-005	0.000000e+000	-5.995904e-007
4.310436123406022e-004	1.310651e+001	-4.330768e-005	0.000000e+000	-6.013492e-007
4.310617551977434e-004	1.310648e+001	-4.353603e-005	0.000000e+000	-6.026625e-007
4.310798980548846e-004	1.310645e+001	-4.368840e-005	0.000000e+000	-6.035304e-007
4.310980409120258e-004	1.310642e+001	-4.376478e-005	0.000000e+000	-6.039528e-007
4.311161837691669e-004	1.310639e+001	-4.376518e-005	0.000000e+000	-6.039297e-007
4.311166837691669e-004	1.310639e+001	-4.376646e-005	0.000000e+000	-6.039365e-007
4.316286837691194e-004	1.310560e+001	-4.381129e-005	0.000000e+000	-6.034877e-007
4.321406837690720e-004	1.310480e+001	-4.372118e-005	0.000000e+000	-6.022503e-007
4.326526837690245e-004	1.310401e+001	-4.363133e-005	0.000000e+000	-6.010164e-007
4.331646837689771e-004	1.310322e+001	-4.354174e-005	0.000000e+000	-5.997861e-007
4.336766837689296e-004	1.310243e+001	-4.345240e-005	0.000000e+000	-5.985593e-007
4.341886837688822e-004	1.310164e+001	-4.336333e-005	0.000000e+000	-5.973360e-007
4.347006837688347e-004	1.310085e+001	-4.327451e-005	0.000000e+000	-5.961163e-007
4.352126837687873e-004	1.310007e+001	-4.318595e-005	0.000000e+000	-5.949000e-007
4.357246837687398e-004	1.309929e+001	-4.309765e-005	0.000000e+000	-5.936873e-007
4.362366837686924e-004	1.309850e+001	-4.300960e-005	0.000000e+000	-5.924780e-007
4.367486837686449e-004	1.309772e+001	-4.292180e-005	0.000000e+000	-5.912723e-007
4.372606837685975e-004	1.309694e+001	-4.283426e-005	0.000000e+000	-5.900700e-007
4.377726837685500e-004	1.309617e+001	-4.274697e-005	0.000000e+000	-5.888713e-007
4.382846837685026e-004	1.309539e+001	-4.265994e-005	0.000000e+000	-5.876760e-007
4.387966837684551e-004	1.309462e+001	-4.257316e-005	0.000000e+000	-5.864841e-007
4.393086837684077e-004	1.309385e+001	-4.248663e-005	0.000000e+000	-5.852957e-007
4.398206837683602e-004	1.309308e+001	-4.240036e-005	0.000000e+000	-5.841107e-007
4.400000000000001e-004	1.309281e+001	-4.237020e-005	0.000000e+000	-5.836965e-007
4.400000011000005e-004	1.309281e+001	3.440369e-004	1.320000e-002	-1.693574e-005
4.400000033000013e-004	1.309281e+001	1.118228e-003	3.960001e-002	-6.027413e-005
4.400000077000028e-004	1.309281e+001	2.671206e-003	9.240003e-002	-1.807147e-004
4.400000119425697e-004	1.309282e+001	4.175020e-003	1.433108e-001	-3.377073e-004
4.400000195135500e-004	1.309283e+001	6.872094e-003	2.341626e-001	-6.894752e-004
4.400000269021268e-004	1.309285e+001	9.520879e-003	3.228255e-001	-1.092505e-003
4.400000408802871e-004	1.309288e+001	1.457616e-002	4.905635e-001	-1.949645e-003
4.400000615490213e-004	1.309293e+001	2.215511e-002	7.385883e-001	-3.302351e-003
4.400001028864897e-004	1.309304e+001	3.769987e-002	1.234638e+000	-6.091539e-003
4.400001855614264e-004	1.309326e+001	7.028854e-002	2.226737e+000	-1.170264e-002
4.400003509113000e-004	1.309369e+001	1.414378e-001	4.210936e+000	-2.289801e-002
4.400006816110471e-004	1.309454e+001	3.009536e-001	8.179333e+000	-4.519126e-002
4.400010000000001e-004	1.309537e+001	4.695392e-001	1.200000e+001	-6.657149e-002
4.400010318388954e-004	1.309539e+001	4.769417e-001	1.200000e+001	-6.700730e-002
4.400010955166860e-004	1.309540e+001	4.917093e-001	1.200000e+001	-6.730375e-002
4.400033643833634e-004	1.309532e+001	1.002285e+000	1.200000e+001	-6.443022e-002
4.400056332500409e-004	1.309524e+001	1.491695e+000	1.200000e+001	-6.166977e-002
4.400079021167184e-004	1.309516e+001	1.959939e+000	1.200000e+001	-5.902243e-002
4.400101709833958e-004	1.309508e+001	2.407017e+000	1.200000e+001	-5.648818e-002
4.400124398500732e-004	1.309501e+001	2.832930e+000	1.200000e+001	-5.406702e-002
4.400147087167507e-004	1.309494e+001	3.237677e+000	1.200000e+001	-5.175896e-002
4.400169775834282e-004	1.309487e+001	3.621258e+000	1.200000e+001	-4.956399e-002
4.400189775834280e-004	1.309480e+001	3.946693e+000	1.200000e+001	-4.758577e-002
4.400194775834279e-004	1.309477e+001	4.025933e+000	1.200000e+001	-4.669432e-002
4.400199775834279e-004	1.309469e+001	4.104290e+000	1.200000e+001	-4.451500e-002
4.400204775834278e-004	1.309445e+001	4.181652e+000	1.200000e+001	-3.838592e-002
4.400209775834278e-004	1.309386e+001	4.257782e+000	1.200000e+001	-2.297715e-002
4.400214775834277e-004	1.309263e+001	4.332359e+000	1.200000e+001	8.943304e-003
4.400219775834277e-004	1.309052e+001	4.405107e+000	1.200000e+001	6.368825e-002
4.400224775834277e-004	1.308741e+001	4.475902e+000	1.200000e+001	1.442963e-001
4.400229775834276e-004	1.308331e+001	4.544767e+000	1.200000e+001	2.506240e-001
4.400234775834276e-004	1.307827e+001	4.611804e+000	1.200000e+001	3.808522e-001
4.400239775834275e-004	1.307238e+001	4.677130e+000	1.200000e+001	5.327215e-001
4.400244775834275e-004	1.306573e+001	4.740859e+000	1.200000e+001	7.040842e-001
4.400249775834274e-004	1.305838e+001	4.803091e+000	1.200000e+001	8.930488e-001
