time	V(N001,P001)	V(n003)	V(n004)	I(D1)	I(L1)
2.752941681262249e-005	-7.623301e+000	1.820221e+001	0.000000e+000	3.265084e-001	3.265274e-001
2.855341681252759e-005	-7.558353e+000	1.821519e+001	0.000000e+000	2.911737e-001	2.911927e-001
2.957741681243269e-005	-7.489729e+000	1.822455e+001	0.000000e+000	2.561500e-001	2.561690e-001
3.060141681233779e-005	-7.417307e+000	1.823033e+001	0.000000e+000	2.214546e-001	2.214736e-001
3.074755966946710e-005	-7.406653e+000	1.823087e+001	0.000000e+000	2.165307e-001	2.165496e-001
3.089370252659642e-005	-7.395914e+000	1.823133e+001	0.000000e+000	2.116140e-001	2.116329e-001
3.103984538372573e-005	-7.385091e+000	1.823172e+001	0.000000e+000	2.067045e-001	2.067235e-001
3.118598824085505e-005	-7.374184e+000	1.823204e+001	0.000000e+000	2.018023e-001	2.018213e-001
3.133213109798436e-005	-7.363192e+000	1.823229e+001	0.000000e+000	1.969073e-001	1.969263e-001
3.147827395511367e-005	-7.352115e+000	1.823247e+001	0.000000e+000	1.920196e-001	1.920386e-001
3.162441681224299e-005	-7.340954e+000	1.823258e+001	0.000000e+000	1.871391e-001	1.871581e-001
3.162541681224289e-005	-7.340878e+000	1.823258e+001	0.000000e+000	1.871058e-001	1.871247e-001
3.170870252652089e-005	-7.334475e+000	1.823261e+001	0.000000e+000	1.843278e-001	1.843468e-001
3.179198824079889e-005	-7.328043e+000	1.823261e+001	0.000000e+000	1.815524e-001	1.815713e-001
3.187527395507688e-005	-7.321582e+000	1.823259e+001	0.000000e+000	1.787793e-001	1.787983e-001
3.195855966935488e-005	-7.315091e+000	1.823255e+001	0.000000e+000	1.760088e-001	1.760277e-001
3.204184538363287e-005	-7.308571e+000	1.823249e+001	0.000000e+000	1.732407e-001	1.732596e-001
3.212513109791087e-005	-7.302020e+000	1.823240e+001	0.000000e+000	1.704750e-001	1.704940e-001
3.220841681218886e-005	-7.295441e+000	1.823229e+001	0.000000e+000	1.677119e-001	1.677308e-001
3.264941681214799e-005	-7.260069e+000	1.823133e+001	0.000000e+000	1.531228e-001	1.531418e-001
3.333333354000006e-005	-7.203342e+000	1.822856e+001	2.602085e-009	1.306405e-001	1.306594e-001
3.333334499909892e-005	-7.203335e+000	1.822856e+001	1.375092e-001	1.299018e-001	1.306590e-001
3.333336791729686e-005	-7.199814e+000	1.822856e+001	4.125276e-001	3.725220e-002	1.306583e-001
3.333337942229282e-005	-7.091801e+000	1.822856e+001	5.505875e-001	-2.770810e+000	1.306579e-001
3.333339076789957e-005	-6.187370e+000	1.822854e+001	6.867348e-001	-2.628892e+001	1.306576e-001
3.333339976912555e-005	-4.543377e+000	1.822850e+001	7.947495e-001	-6.897841e+001	1.306574e-001
3.333341237579863e-005	-2.421222e+000	1.822837e+001	9.460296e-001	-1.238565e+002	1.306572e-001
3.333342115870771e-005	-1.919980e+000	1.822826e+001	1.051425e+000	-1.364526e+002	1.306571e-001
3.333343029996382e-005	-1.897594e+000	1.822814e+001	1.161120e+000	-1.362135e+002	1.306570e-001
3.333343938569772e-005	-1.591342e+000	1.822801e+001	1.270148e+000	-1.331164e+002	1.306569e-001
3.333344623126676e-005	3.635054e-001	1.822793e+001	1.352295e+000	-1.135705e+002	1.306569e-001
3.333345018438584e-005	3.569844e+000	1.822788e+001	1.399733e+000	-8.153988e+001	1.306569e-001
3.333345300799242e-005	6.433001e+000	1.822787e+001	1.433616e+000	-5.292417e+001	1.306570e-001
3.333345612376525e-005	8.765697e+000	1.822785e+001	1.471005e+000	-2.959820e+001	1.306571e-001
3.333345941669954e-005	1.021701e+001	1.822784e+001	1.510520e+000	-1.508606e+001	1.306573e-001
3.333346363260234e-005	1.112281e+001	1.822784e+001	1.561111e+000	-6.028043e+000	1.306575e-001
3.333346799324418e-005	1.150479e+001	1.822784e+001	1.613439e+000	-2.208317e+000	1.306577e-001
3.333347404275034e-005	1.166694e+001	1.822784e+001	1.686033e+000	-5.868094e-001	1.306580e-001
3.333348173079889e-005	1.171589e+001	1.822784e+001	1.778290e+000	-9.727377e-002	1.306584e-001
3.333349472975150e-005	1.172522e+001	1.822784e+001	1.934277e+000	-3.936321e-003	1.306591e-001
3.333351614400923e-005	1.172567e+001	1.822784e+001	2.191248e+000	5.814714e-004	1.306603e-001
3.333355897252471e-005	1.172560e+001	1.822784e+001	2.705190e+000	-1.337756e-004	1.306626e-001
3.333364462955587e-005	1.172560e+001	1.822783e+001	3.733075e+000	4.719910e-005	1.306671e-001
3.333381594361798e-005	1.172558e+001	1.822783e+001	5.788844e+000	-1.965289e-006	1.306763e-001
3.333399091187553e-005	1.172556e+001	1.822783e+001	7.888463e+000	1.749717e-005	1.306856e-001
3.333433353999975e-005	1.172558e+001	1.822782e+001	1.200000e+001	6.139417e-004	1.307039e-001
3.333436780281218e-005	1.172554e+001	1.822782e+001	1.200000e+001	2.306124e-004	1.307057e-001
3.333443632843702e-005	1.172551e+001	1.822782e+001	1.200000e+001	4.697575e-006	1.307093e-001
3.333457337968671e-005	1.172549e+001	1.822782e+001	1.200000e+001	-1.051161e-006	1.307166e-001
3.333484748218609e-005	1.172546e+001	1.822781e+001	1.200000e+001	1.323748e-006	1.307312e-001
3.333539568718485e-005	1.172540e+001	1.822780e+001	1.200000e+001	2.752669e-007	1.307605e-001
3.333639568718475e-005	1.172529e+001	1.822779e+001	1.200000e+001	5.929369e-007	1.308138e-001
3.333739568718466e-005	1.172518e+001	1.822777e+001	1.200000e+001	5.866477e-007	1.308670e-001
3.333839568718457e-005	1.172507e+001	1.822775e+001	1.200000e+001	5.928250e-007	1.309204e-001
3.333939568718448e-005	1.172496e+001	1.822773e+001	1.200000e+001	5.867496e-007	1.309737e-001
3.334039568718438e-005	1.172484e+001	1.822771e+001	1.200000e+001	5.927168e-007	1.310269e-001
3.334139568718429e-005	1.172473e+001	1.822769e+001	1.200000e+001	5.868496e-007	1.310802e-001
3.334239568718420e-005	1.172462e+001	1.822767e+001	1.200000e+001	5.926131e-007	1.311335e-001
3.334339568718410e-005	1.172451e+001	1.822766e+001	1.200000e+001	5.869460e-007	1.311868e-001
3.334439568718401e-005	1.172440e+001	1.822764e+001	1.200000e+001	5.925122e-007	1.312401e-001
3.334539568718392e-005	1.172428e+001	1.822762e+001	1.200000e+001	5.870379e-007	1.312934e-001
3.334639568718383e-005	1.172417e+001	1.822760e+001	1.200000e+001	5.924148e-007	1.313467e-001
3.334739568718373e-005	1.172406e+001	1.822758e+001	1.200000e+001	5.871270e-007	1.314000e-001
3.334839568718364e-005	1.172395e+001	1.822757e+001	1.200000e+001	5.923193e-007	1.314533e-001
3.334939568718355e-005	1.172384e+001	1.822755e+001	1.200000e+001	5.872134e-007	1.315066e-001
3.335039568718346e-005	1.172372e+001	1.822753e+001	1.200000e+001	5.922293e-007	1.315599e-001
3.335139568718336e-005	1.172361e+001	1.822751e+001	1.200000e+001	5.872962e-007	1.316132e-001
3.335239568718327e-005	1.172350e+001	1.822749e+001	1.200000e+001	5.921411e-007	1.316664e-001
3.335339568718318e-005	1.172339e+001	1.822747e+001	1.200000e+001	5.873767e-007	1.317197e-001
3.335439568718309e-005	1.172328e+001	1.822746e+001	1.200000e+001	5.920547e-007	1.317730e-001
3.335539568718299e-005	1.172316e+001	1.822744e+001	1.200000e+001	5.874522e-007	1.318263e-001
3.335639568718290e-005	1.172305e+001	1.822742e+001	1.200000e+001	5.919719e-007	1.318796e-001
3.335739568718281e-005	1.172294e+001	1.822740e+001	1.200000e+001	5.875272e-007	1.319329e-001
3.335839568718271e-005	1.172283e+001	1.822738e+001	1.200000e+001	5.918919e-007	1.319862e-001
3.335939568718262e-005	1.172272e+001	1.822737e+001	1.200000e+001	5.875986e-007	1.320394e-001
3.336039568718253e-005	1.172261e+001	1.822735e+001	1.200000e+001	5.918150e-007	1.320927e-001
3.336139568718244e-005	1.172249e+001	1.822733e+001	1.200000e+001	5.876686e-007	1.321460e-001
3.336239568718234e-005	1.172238e+001	1.822731e+001	1.200000e+001	5.917404e-007	1.321993e-001
3.336339568718225e-005	1.172227e+001	1.822729e+001	1.200000e+001	5.877346e-007	1.322526e-001
3.336439568718216e-005	1.172216e+001	1.822727e+001	1.200000e+001	5.916677e-007	1.323059e-001
3.336539568718207e-005	1.172205e+001	1.822726e+001	1.200000e+001	5.877991e-007	1.323591e-001
3.336639568718197e-005	1.172193e+001	1.822724e+001	1.200000e+001	5.915981e-007	1.324124e-001
3.336739568718188e-005	1.172182e+001	1.822722e+001	1.200000e+001	5.878615e-007	1.324657e-001
3.336839568718179e-005	1.172171e+001	1.822720e+001	1.200000e+001	5.915304e-007	1.325190e-001
3.336939568718170e-005	1.172160e+001	1.822718e+001	1.200000e+001	5.879210e-007	1.325723e-001
3.337039568718160e-005	1.172149e+001	1.822717e+001	1.200000e+001	5.914649e-007	1.326255e-001
3.337139568718151e-005	1.172137e+001	1.822715e+001	1.200000e+001	5.879788e-007	1.326788e-001
3.337239568718142e-005	1.172126e+001	1.822713e+001	1.200000e+001	5.914017e-007	1.327321e-001
3.337339568718132e-005	1.172115e+001	1.822711e+001	1.200000e+001	5.880343e-007	1.327854e-001
3.337439568718123e-005	1.172104e+001	1.822709e+001	1.200000e+001	5.913403e-007	1.328387e-001
3.337539568718114e-005	1.172093e+001	1.822707e+001	1.200000e+001	5.880879e-007	1.328919e-001
3.337639568718105e-005	1.172082e+001	1.822705e+001	1.200000e+001	5.912807e-007	1.329452e-001
3.337739568718095e-005	1.172070e+001	1.822704e+001	1.200000e+001	5.881388e-007	1.329985e-001
3.337839568718086e-005	1.172059e+001	1.822702e+001	1.200000e+001	5.912229e-007	1.330518e-001
3.337939568718077e-005	1.172048e+001	1.822700e+001	1.200000e+001	5.881889e-007	1.331050e-001
3.338039568718068e-005	1.172037e+001	1.822698e+001	1.200000e+001	5.911675e-007	1.331583e-001
3.338139568718058e-005	1.172026e+001	1.822696e+001	1.200000e+001	5.882366e-007	1.332116e-001
3.338239568718049e-005	1.172014e+001	1.822695e+001	1.200000e+001	5.911138e-007	1.332648e-001
3.338339568718040e-005	1.172003e+001	1.822693e+001	1.200000e+001	5.882830e-007	1.333181e-001
3.338439568718031e-005	1.171992e+001	1.822691e+001	1.200000e+001	5.910620e-007	1.333714e-001
3.338539568718021e-005	1.171981e+001	1.822689e+001	1.200000e+001	5.883276e-007	1.334247e-001
3.338639568718012e-005	1.171970e+001	1.822687e+001	1.200000e+001	5.910115e-007	1.334779e-001
3.338739568718003e-005	1.171958e+001	1.822685e+001	1.200000e+001	5.883708e-007	1.335312e-001
3.338839568717993e-005	1.171947e+001	1.822684e+001	1.200000e+001	5.909628e-007	1.335845e-001
3.338939568717984e-005	1.171936e+001	1.822682e+001	1.200000e+001	5.884112e-007	1.336377e-001
3.339039568717975e-005	1.171925e+001	1.822680e+001	1.200000e+001	5.909151e-007	1.336910e-001
3.364539568715612e-005	1.169076e+001	1.822215e+001	1.200000e+001	5.892243e-007	1.472580e-001
3.466939568706122e-005	1.157704e+001	1.820350e+001	1.200000e+001	5.875037e-007	2.014073e-001
3.569339568696632e-005	1.146444e+001	1.818487e+001	1.200000e+001	5.857814e-007	2.550296e-001
3.671739568687142e-005	1.135293e+001	1.816626e+001	1.200000e+001	5.840720e-007	3.081301e-001
3.774139568677652e-005	1.124250e+001	1.814767e+001	1.200000e+001	5.823754e-007	3.607138e-001
3.876539568668162e-005	1.113315e+001	1.812910e+001	1.200000e+001	5.806916e-007	4.127859e-001
3.978939568658672e-005	1.102486e+001	1.811054e+001	1.200000e+001	5.790203e-007	4.643512e-001
4.000100020666976e-005	1.100262e+001	1.810671e+001	1.200000e+001	5.786765e-007	4.749441e-001
4.000191114416967e-005	1.100252e+001	1.810669e+001	1.068750e+000	5.786750e-007	4.749897e-001
4.000192364416962e-005	1.096994e+001	1.810669e+001	9.187500e-001	7.499528e-002	4.749903e-001
4.000194864416974e-005	1.075145e+001	1.810669e+001	6.187500e-001	3.041501e-001	4.749916e-001
4.000199864416998e-005	1.008233e+001	1.810669e+001	1.875000e-002	4.746138e-001	4.749939e-001
4.000200020666989e-005	1.005951e+001	1.810669e+001	0.000000e+000	4.749930e-001	4.749940e-001
4.000211404594922e-005	8.436185e+000	1.810670e+001	0.000000e+000	4.749959e-001	4.749985e-001
4.000222788522856e-005	6.909403e+000	1.810670e+001	0.000000e+000	4.749981e-001	4.750023e-001
4.000234172450789e-005	5.479170e+000	1.810670e+001	0.000000e+000	4.749996e-001	4.750051e-001
4.000245556378723e-005	4.145484e+000	1.810671e+001	0.000000e+000	4.750003e-001	4.750072e-001
4.000256940306656e-005	2.908346e+000	1.810671e+001	0.000000e+000	4.750003e-001	4.750085e-001
4.000268324234590e-005	1.767755e+000	1.810671e+001	0.000000e+000	4.749996e-001	4.750089e-001
4.000279708162523e-005	7.237129e-001	1.810672e+001	0.000000e+000	4.749981e-001	4.750085e-001
4.000359708158040e-005	-5.012905e+000	1.810674e+001	0.000000e+000	4.749824e-001	4.749984e-001
4.000420056270247e-005	-7.114725e+000	1.810676e+001	0.000000e+000	4.749643e-001	4.749824e-001
4.000491389825108e-005	-7.646570e+000	1.810678e+001	0.000000e+000	4.749397e-001	4.749584e-001
4.000914209543495e-005	-7.703436e+000	1.810690e+001	0.000000e+000	4.747910e-001	4.748098e-001
4.001337029261882e-005	-7.749274e+000	1.810703e+001	0.000000e+000	4.746420e-001	4.746608e-001
4.001759848980269e-005	-7.784082e+000	1.810715e+001	0.000000e+000	4.744928e-001	4.745116e-001
4.002182668698655e-005	-7.807861e+000	1.810727e+001	0.000000e+000	4.743433e-001	4.743621e-001
4.002605488417042e-005	-7.820611e+000	1.810740e+001	0.000000e+000	4.741935e-001	4.742124e-001
4.003028308135429e-005	-7.822332e+000	1.810752e+001	0.000000e+000	4.740434e-001	4.740623e-001
4.003451127853816e-005	-7.813025e+000	1.810765e+001	0.000000e+000	4.738931e-001	4.739120e-001
4.078851127846828e-005	-7.811728e+000	1.812870e+001	0.000000e+000	4.470612e-001	4.470801e-001
4.181251127837338e-005	-7.758841e+000	1.815405e+001	0.000000e+000	4.108208e-001	4.108398e-001
4.283651127827848e-005	-7.702385e+000	1.817567e+001	0.000000e+000	3.748351e-001	3.748541e-001
4.386051127818359e-005	-7.642357e+000	1.819360e+001	0.000000e+000	3.391207e-001	3.391396e-001
4.488451127808869e-005	-7.578733e+000	1.820787e+001	0.000000e+000	3.036941e-001	3.037131e-001
4.590851127799379e-005	-7.511461e+000	1.821852e+001	0.000000e+000	2.685724e-001	2.685913e-001
4.693251127789889e-005	-7.440445e+000	1.822558e+001	0.000000e+000	2.337726e-001	2.337915e-001
4.795651127780399e-005	-7.365511e+000	1.822908e+001	0.000000e+000	1.993125e-001	1.993315e-001
4.804422556351015e-005	-7.358902e+000	1.822922e+001	0.000000e+000	1.963771e-001	1.963960e-001
4.813193984921630e-005	-7.352261e+000	1.822933e+001	0.000000e+000	1.934443e-001	1.934633e-001
4.821965413492246e-005	-7.345589e+000	1.822942e+001	0.000000e+000	1.905142e-001	1.905332e-001
4.830736842062862e-005	-7.338885e+000	1.822947e+001	0.000000e+000	1.875868e-001	1.876058e-001
4.839508270633478e-005	-7.332150e+000	1.822951e+001	0.000000e+000	1.846621e-001	1.846810e-001
4.848279699204093e-005	-7.325383e+000	1.822952e+001	0.000000e+000	1.817400e-001	1.817590e-001
4.857051127774709e-005	-7.318584e+000	1.822950e+001	0.000000e+000	1.788206e-001	1.788396e-001
4.898051127770909e-005	-7.286358e+000	1.822908e+001	0.000000e+000	1.652111e-001	1.652300e-001
4.999964604632929e-005	-7.202854e+000	1.822562e+001	0.000000e+000	1.316483e-001	1.316672e-001
5.000000020999990e-005	-7.202824e+000	1.822562e+001	0.000000e+000	1.316367e-001	1.316556e-001
5.000003562636701e-005	-6.125832e+000	1.822557e+001	4.249964e-001	-2.778751e+001	1.316545e-001
5.000006989108871e-005	-2.871560e+000	1.822543e+001	8.361731e-001	-1.121394e+002	1.316537e-001
5.000007267929262e-005	-2.298960e+000	1.822540e+001	8.696315e-001	-1.269400e+002	1.316537e-001
5.000007639689805e-005	-2.009173e+000	1.822535e+001	9.142428e-001	-1.342798e+002	1.316536e-001
5.000008383210870e-005	-1.909528e+000	1.822525e+001	1.003465e+000	-1.363279e+002	1.316536e-001
5.000009095295212e-005	-1.652143e+000	1.822515e+001	1.088915e+000	-1.337525e+002	1.316535e-001
5.000010303965897e-005	1.198721e+000	1.822500e+001	1.233956e+000	-1.052465e+002	1.316535e-001
5.000010770626548e-005	4.614397e+000	1.822495e+001	1.289955e+000	-7.109093e+001	1.316535e-001
5.000011132667891e-005	7.844932e+000	1.822493e+001	1.333400e+000	-3.878580e+001	1.316536e-001
5.000011515308512e-005	9.919424e+000	1.822492e+001	1.379317e+000	-1.804092e+001	1.316538e-001
5.000011953354313e-005	1.105287e+001	1.822492e+001	1.431883e+000	-6.706473e+000	1.316540e-001
5.000012355842816e-005	1.146566e+001	1.822492e+001	1.480181e+000	-2.578695e+000	1.316542e-001
5.000012925330589e-005	1.164829e+001	1.822491e+001	1.548520e+000	-7.523780e-001	1.316545e-001
5.000013643474406e-005	1.170889e+001	1.822491e+001	1.634697e+000	-1.463869e-001	1.316549e-001
5.000014871397725e-005	1.172263e+001	1.822491e+001	1.782048e+000	-8.893096e-003	1.316556e-001
5.000016768763951e-005	1.172364e+001	1.822491e+001	2.009732e+000	1.234228e-003	1.316566e-001
5.000020563496405e-005	1.172349e+001	1.822491e+001	2.465100e+000	-2.533548e-004	1.316586e-001
5.000028152961334e-005	1.172352e+001	1.822491e+001	3.375835e+000	8.421775e-005	1.316626e-001
5.000043331891192e-005	1.172349e+001	1.822491e+001	5.197307e+000	-2.879061e-005	1.316707e-001
5.000069663140265e-005	1.172346e+001	1.822491e+001	8.357057e+000	6.072243e-006	1.316848e-001
5.000100020999981e-005	1.172352e+001	1.822490e+001	1.200000e+001	9.694370e-004	1.317009e-001
5.000103056785948e-005	1.172346e+001	1.822490e+001	1.200000e+001	3.689927e-004	1.317026e-001
5.000109128357883e-005	1.172342e+001	1.822490e+001	1.200000e+001	8.676388e-006	1.317058e-001
5.000121271501773e-005	1.172340e+001	1.822490e+001	1.200000e+001	-2.546695e-006	1.317123e-001
5.000145557789554e-005	1.172338e+001	1.822489e+001	1.200000e+001	1.972482e-006	1.317252e-001
5.000194130365095e-005	1.172332e+001	1.822488e+001	1.200000e+001	-5.966407e-008	1.317511e-001
5.000291275516176e-005	1.172321e+001	1.822486e+001	1.200000e+001	6.128295e-007	1.318029e-001
5.000391275516167e-005	1.172310e+001	1.822485e+001	1.200000e+001	5.845541e-007	1.318561e-001
5.000491275516158e-005	1.172299e+001	1.822483e+001	1.200000e+001	5.947568e-007	1.319094e-001
5.000591275516149e-005	1.172288e+001	1.822481e+001	1.200000e+001	5.847251e-007	1.319627e-001
5.000691275516139e-005	1.172277e+001	1.822479e+001	1.200000e+001	5.945803e-007	1.320160e-001
5.000791275516130e-005	1.172265e+001	1.822477e+001	1.200000e+001	5.848924e-007	1.320693e-001
5.000891275516121e-005	1.172254e+001	1.822475e+001	1.200000e+001	5.944130e-007	1.321226e-001
5.000991275516111e-005	1.172243e+001	1.822474e+001	1.200000e+001	5.850543e-007	1.321758e-001
5.001091275516102e-005	1.172232e+001	1.822472e+001	1.200000e+001	5.942484e-007	1.322291e-001
5.001191275516093e-005	1.172221e+001	1.822470e+001	1.200000e+001	5.852089e-007	1.322824e-001
5.001291275516084e-005	1.172210e+001	1.822468e+001	1.200000e+001	5.940883e-007	1.323357e-001
5.001391275516074e-005	1.172198e+001	1.822466e+001	1.200000e+001	5.853581e-007	1.323890e-001
5.001491275516065e-005	1.172187e+001	1.822465e+001	1.200000e+001	5.939364e-007	1.324423e-001
5.001591275516056e-005	1.172176e+001	1.822463e+001	1.200000e+001	5.855036e-007	1.324955e-001
5.001691275516047e-005	1.172165e+001	1.822461e+001	1.200000e+001	5.937873e-007	1.325488e-001
5.001791275516037e-005	1.172154e+001	1.822459e+001	1.200000e+001	5.856418e-007	1.326021e-001
5.001891275516028e-005	1.172142e+001	1.822457e+001	1.200000e+001	5.936436e-007	1.326554e-001
5.001991275516019e-005	1.172131e+001	1.822455e+001	1.200000e+001	5.857764e-007	1.327087e-001
5.002091275516010e-005	1.172120e+001	1.822454e+001	1.200000e+001	5.935044e-007	1.327619e-001
5.002191275516000e-005	1.172109e+001	1.822452e+001	1.200000e+001	5.859056e-007	1.328152e-001
5.002291275515991e-005	1.172098e+001	1.822450e+001	1.200000e+001	5.933707e-007	1.328685e-001
5.002391275515982e-005	1.172086e+001	1.822448e+001	1.200000e+001	5.860311e-007	1.329218e-001
5.002491275515972e-005	1.172075e+001	1.822446e+001	1.200000e+001	5.932407e-007	1.329750e-001
5.002591275515963e-005	1.172064e+001	1.822445e+001	1.200000e+001	5.861521e-007	1.330283e-001
5.002691275515954e-005	1.172053e+001	1.822443e+001	1.200000e+001	5.931161e-007	1.330816e-001
5.002791275515945e-005	1.172042e+001	1.822441e+001	1.200000e+001	5.862685e-007	1.331349e-001
5.002891275515935e-005	1.172030e+001	1.822439e+001	1.200000e+001	5.929942e-007	1.331881e-001
5.002991275515926e-005	1.172019e+001	1.822437e+001	1.200000e+001	5.863803e-007	1.332414e-001
5.003091275515917e-005	1.172008e+001	1.822435e+001	1.200000e+001	5.928759e-007	1.332947e-001
5.003191275515908e-005	1.171997e+001	1.822434e+001	1.200000e+001	5.864877e-007	1.333480e-001
5.003291275515898e-005	1.171986e+001	1.822432e+001	1.200000e+001	5.927623e-007	1.334012e-001
