time	Isecundario	Iprimario
9.185472947067673e-006	-1.486952e-003	-1.268394e-002
9.190472947067643e-006	-1.449879e-003	-1.275834e-002
9.195472947067613e-006	-1.406640e-003	-1.281465e-002
9.200472947067584e-006	-1.356484e-003	-1.285660e-002
9.205472947067554e-006	-1.298402e-003	-1.288876e-002
9.210472947067524e-006	-1.231062e-003	-1.291680e-002
9.215472947067495e-006	-1.152738e-003	-1.294768e-002
9.220472947067465e-006	-1.061226e-003	-1.298997e-002
9.225472947067435e-006	-9.537557e-004	-1.305412e-002
9.230472947067405e-006	-8.268904e-004	-1.315286e-002
9.235472947067376e-006	-6.764336e-004	-1.330154e-002
9.240472947067346e-006	-4.973556e-004	-1.351840e-002
9.245472947067316e-006	-2.837750e-004	-1.382477e-002
9.250472947067287e-006	-2.903536e-005	-1.424496e-002
9.255472947067257e-006	2.740347e-004	-1.480569e-002
9.260472947067227e-006	6.325737e-004	-1.553472e-002
9.265472947067198e-006	1.052682e-003	-1.645833e-002
9.270472947067168e-006	1.537763e-003	-1.759722e-002
9.275472947067138e-006	2.085996e-003	-1.896039e-002
9.280472947067108e-006	2.686805e-003	-2.053715e-002
9.285472947067079e-006	3.316421e-003	-2.228804e-002
9.290472947067049e-006	3.933001e-003	-2.413668e-002
9.295472947067019e-006	4.473062e-003	-2.596698e-002
9.300472947066990e-006	4.851174e-003	-2.763023e-002
9.305472947066960e-006	2.775641e-003	-2.614193e-002
9.307259541393434e-006	-2.999447e-003	-1.888155e-002
9.308658219847740e-006	-9.892818e-003	-9.179021e-003
9.310151874379830e-006	-1.276081e-002	-3.588032e-003
9.311344866792153e-006	-1.222518e-002	-2.865334e-003
9.312723192594821e-006	-1.221277e-002	-1.819905e-003
9.315479844200156e-006	-1.294899e-002	1.092327e-003
9.318349506235281e-006	-1.321420e-002	4.054750e-003
9.323349506235252e-006	-1.332001e-002	8.999925e-003
9.328349506235222e-006	-1.147642e-002	1.054843e-002
9.332536027623680e-006	-8.285472e-003	7.843353e-003
9.337080516120351e-006	-5.998404e-003	5.900222e-003
9.339936006929868e-006	-6.055307e-003	7.633782e-003
9.342880216601504e-006	-6.263027e-003	1.007888e-002
9.345105768000491e-006	-4.747230e-003	9.078624e-003
9.346038786467231e-006	-2.417110e-003	5.146118e-003
9.346429663540127e-006	-1.248567e-003	2.686593e-003
9.346692779746901e-006	-7.226740e-004	1.588187e-003
9.347020895452080e-006	-3.631100e-004	9.243268e-004
9.347545024034629e-006	-2.579324e-004	4.203680e-004
9.348132542374597e-006	-3.181329e-004	2.274640e-004
9.348703342246158e-006	-3.095998e-004	2.034595e-004
9.349512438129332e-006	-1.752438e-004	2.557847e-004
9.350333251805908e-006	-9.460295e-005	3.906871e-004
9.351375558257777e-006	-8.715511e-005	6.415349e-004
9.352518473957358e-006	-7.738028e-005	9.440580e-004
9.353889021717710e-006	-4.914199e-005	1.321496e-003
9.355443099633761e-006	-4.039990e-005	1.770165e-003
9.357164260369831e-006	-3.521953e-005	2.277290e-003
9.359228441297362e-006	-2.656653e-005	2.890678e-003
9.361411578166995e-006	-2.394760e-005	3.545420e-003
9.364025435860002e-006	-2.053621e-005	4.331896e-003
9.366688695446393e-006	-1.829730e-005	5.135182e-003
9.369813459800995e-006	-1.718704e-005	6.079139e-003
9.373153133663756e-006	-1.569740e-005	7.088432e-003
9.376523026141019e-006	-1.522796e-005	8.107400e-003
9.380424692778146e-006	-1.442753e-005	9.287125e-003
9.384050945205171e-006	-1.424635e-005	1.038369e-002
9.388311988764832e-006	-1.406651e-005	1.167209e-002
9.392400174953715e-006	-1.414795e-005	1.290812e-002
9.397400174953685e-006	-1.445932e-005	1.441963e-002
9.402168233589971e-006	-1.484681e-005	1.586072e-002
9.407168233589941e-006	-1.541233e-005	1.737158e-002
9.412168233589912e-006	-1.596115e-005	1.888200e-002
9.417168233589882e-006	-1.660667e-005	2.039200e-002
9.422168233589852e-006	-1.718330e-005	2.190151e-002
9.427168233589823e-006	-1.781122e-005	2.341056e-002
9.432168233589793e-006	-1.836918e-005	2.491914e-002
9.437168233589763e-006	-1.894236e-005	2.642727e-002
9.442168233589733e-006	-1.946844e-005	2.793497e-002
9.447168233589704e-006	-1.998116e-005	2.944224e-002
9.452168233589674e-006	-2.047166e-005	3.094911e-002
9.457168233589644e-006	-2.092981e-005	3.245559e-002
9.462168233589615e-006	-2.138268e-005	3.396170e-002
9.467168233589585e-006	-2.179508e-005	3.546745e-002
9.472168233589555e-006	-2.220897e-005	3.697287e-002
9.482168233589496e-006	-2.295871e-005	3.998273e-002
9.507168233589347e-006	-2.454796e-005	4.750234e-002
9.537168233589169e-006	-2.601996e-005	5.651793e-002
9.577168233588932e-006	-2.742790e-005	6.852818e-002
9.627168233588635e-006	-2.857922e-005	8.352844e-002
9.692168233588249e-006	-2.945010e-005	1.030140e-001
9.792168233587655e-006	-3.007265e-005	1.329693e-001
9.987168233586497e-006	-3.040184e-005	1.913294e-001
9.998999999999468e-006	-3.041209e-005	1.948685e-001
9.999999999999809e-006	-2.795763e-005	1.951661e-001
1.000009999999984e-005	-2.966752e-005	1.951971e-001
1.000029999999991e-005	-3.043170e-005	1.952574e-001
1.000099999999972e-005	-3.041439e-005	1.954668e-001
1.000111999999967e-005	-3.040058e-005	1.955027e-001
1.072099999999978e-005	-3.046957e-005	4.104704e-001
1.072199999999990e-005	-3.046485e-005	4.107685e-001
1.190607799989030e-005	-3.046893e-005	7.628217e-001
1.191107799989027e-005	-3.046895e-005	7.643043e-001
1.191607799989024e-005	-3.046897e-005	7.657868e-001
1.192107799989021e-005	-3.046898e-005	7.672694e-001
1.192607799989018e-005	-3.046900e-005	7.687519e-001
1.193107799989015e-005	-3.046902e-005	7.702343e-001
1.193607799989012e-005	-3.046903e-005	7.717167e-001
1.194107799989009e-005	-3.046905e-005	7.731991e-001
1.194340434570269e-005	-3.046906e-005	7.738888e-001
1.194475249936692e-005	-3.046906e-005	7.742885e-001
1.194606154915627e-005	-3.046907e-005	7.746766e-001
1.194715194774670e-005	-3.046907e-005	7.749999e-001
1.194831224754652e-005	-3.046907e-005	7.753438e-001
1.195063284714594e-005	-3.046908e-005	7.760319e-001
1.195527404634499e-005	-3.046910e-005	7.774078e-001
1.196027404634496e-005	-3.046914e-005	7.788900e-001
1.196376142207191e-005	-3.046917e-005	7.799239e-001
1.196545186096364e-005	-3.046917e-005	7.804250e-001
1.197164770529841e-005	-3.046918e-005	7.822616e-001
1.197474882398296e-005	-3.046917e-005	7.831809e-001
1.197974882398293e-005	-3.046918e-005	7.846630e-001
1.198474882398290e-005	-3.046917e-005	7.861451e-001
1.198974882398287e-005	-3.046916e-005	7.876272e-001
1.199474882398284e-005	-3.046919e-005	7.891092e-001
1.199974882398281e-005	-3.046920e-005	7.905912e-001
1.200474882398278e-005	-3.046918e-005	7.920732e-001
1.200974882398275e-005	-3.046914e-005	7.935551e-001
1.201474882398272e-005	-3.046912e-005	7.950370e-001
1.201974882398269e-005	-3.046908e-005	7.965189e-001
1.202474882398266e-005	-3.046901e-005	7.980007e-001
1.202974882398263e-005	-3.046890e-005	7.994825e-001
1.203474882398260e-005	-3.046875e-005	8.009642e-001
1.203974882398257e-005	-3.046854e-005	8.024459e-001
1.204474882398254e-005	-3.046825e-005	8.039277e-001
1.204974882398251e-005	-3.046786e-005	8.054093e-001
1.205474882398248e-005	-3.046734e-005	8.068909e-001
1.205974882398245e-005	-3.046665e-005	8.083725e-001
1.206474882398242e-005	-3.046575e-005	8.098540e-001
1.206974882398239e-005	-3.046457e-005	8.113356e-001
1.207474882398236e-005	-3.046304e-005	8.128170e-001
1.207974882398233e-005	-3.046105e-005	8.142985e-001
1.208474882398230e-005	-3.045846e-005	8.157799e-001
1.208974882398227e-005	-3.045508e-005	8.172613e-001
1.209474882398224e-005	-3.045063e-005	8.187426e-001
1.209974882398221e-005	-3.044472e-005	8.202239e-001
1.210474882398218e-005	-3.043678e-005	8.217052e-001
1.210974882398215e-005	-3.042594e-005	8.231864e-001
1.211474882398212e-005	-3.041085e-005	8.246676e-001
1.211974882398209e-005	-3.038933e-005	8.261487e-001
1.212474882398206e-005	-3.035777e-005	8.276297e-001
1.212974882398204e-005	-3.030995e-005	8.291107e-001
1.213474882398201e-005	-3.023482e-005	8.305915e-001
1.213974882398198e-005	-3.009599e-005	8.320721e-001
1.214474882398195e-005	-2.984147e-005	8.335525e-001
1.214974882398192e-005	-2.942243e-005	8.350323e-001
1.215474882398189e-005	-2.872332e-005	8.365113e-001
1.215974882398186e-005	-2.758818e-005	8.379890e-001
1.216474882398183e-005	-2.628519e-005	8.394660e-001
1.216707516979443e-005	-2.535040e-005	8.401523e-001
1.216927860118078e-005	-2.374190e-005	8.408008e-001
1.217114645621787e-005	-2.191722e-005	8.413492e-001
1.217311956156712e-005	-1.925531e-005	8.419266e-001
1.217706577226561e-005	-1.019198e-005	8.430719e-001
1.218206577226558e-005	1.480840e-005	8.444903e-001
1.218706577226555e-005	8.213306e-005	8.458113e-001
1.219062298542218e-005	2.198570e-004	8.465553e-001
1.219286237326206e-005	4.556547e-004	8.467110e-001
1.219443758964886e-005	8.646059e-004	8.463272e-001
1.219567063069030e-005	1.600962e-003	8.452017e-001
1.219674529247955e-005	2.806302e-003	8.430410e-001
1.219803892412927e-005	4.306065e-003	8.399955e-001
1.219920283439670e-005	4.854944e-003	8.386083e-001
1.220048152876106e-005	4.991324e-003	8.381909e-001
1.220206946784966e-005	5.328284e-003	8.375461e-001
1.220517239688859e-005	6.346491e-003	8.354385e-001
1.221017239688856e-005	1.179079e-002	8.248160e-001
1.221273095546515e-005	1.844380e-002	8.118193e-001
1.221535810374771e-005	2.619655e-002	7.965959e-001
1.221732492044571e-005	3.111396e-002	7.881923e-001
1.221944962690705e-005	3.754690e-002	7.800660e-001
1.222182505895906e-005	4.810241e-002	7.703454e-001
1.222278600358437e-005	6.337612e-002	7.629048e-001
1.222327293042263e-005	9.416527e-002	7.517083e-001
1.222350523571070e-005	1.267504e-001	7.406243e-001
1.222380155130646e-005	1.816844e-001	7.221797e-001
1.222401406684916e-005	2.264933e-001	7.071451e-001
1.222425532439631e-005	2.876350e-001	6.866916e-001
1.222473783949038e-005	4.281496e-001	6.399192e-001
1.222540569587125e-005	6.387894e-001	5.706896e-001
1.222674140863322e-005	1.053297e+000	4.380154e-001
1.222817934881638e-005	1.432302e+000	3.203872e-001
1.222963824989445e-005	1.716780e+000	2.327381e-001
1.223107751193451e-005	1.910726e+000	1.713740e-001
1.223270846074302e-005	2.065758e+000	1.214474e-001
1.223436171211866e-005	2.177687e+000	8.582274e-002
1.223617006117228e-005	2.256610e+000	6.124933e-002
1.223821516686211e-005	2.306139e+000	4.570885e-002
1.224035325199553e-005	2.332968e+000	3.657466e-002
1.224301871289918e-005	2.353620e+000	2.891131e-002
1.224737778010424e-005	2.380673e+000	1.853326e-002
1.225216841885366e-005	2.406876e+000	8.236684e-003
1.225590821556230e-005	2.425234e+000	9.792887e-004
1.225731290603149e-005	2.430864e+000	-1.256974e-003
1.225869501785101e-005	2.434822e+000	-2.908772e-003
1.226004024349890e-005	2.437355e+000	-4.076733e-003
1.226122468891457e-005	2.438509e+000	-4.735422e-003
1.226230677107130e-005	2.438606e+000	-5.039299e-003
1.226447093538498e-005	2.437312e+000	-5.223214e-003
1.226741577291441e-005	2.434487e+000	-5.179100e-003
1.227061900242656e-005	2.431047e+000	-5.032209e-003
1.227561900242653e-005	2.425703e+000	-4.814380e-003
1.228061900242650e-005	2.420413e+000	-4.614933e-003
1.228561900242647e-005	2.415140e+000	-4.423668e-003
1.229061900242644e-005	2.409886e+000	-4.240725e-003
1.229561900242641e-005	2.404651e+000	-4.066181e-003
1.230061900242638e-005	2.399433e+000	-3.899392e-003
1.230561900242636e-005	2.394233e+000	-3.740090e-003
1.231061900242633e-005	2.389050e+000	-3.587962e-003
1.231561900242630e-005	2.383882e+000	-3.442659e-003
1.232061900242627e-005	2.378730e+000	-3.303912e-003
1.232561900242624e-005	2.373593e+000	-3.171404e-003
1.233061900242621e-005	2.368470e+000	-3.044886e-003
1.233561900242618e-005	2.363362e+000	-2.924067e-003
1.234061900242615e-005	2.358267e+000	-2.808718e-003
1.234561900242612e-005	2.353186e+000	-2.698574e-003
1.235061900242609e-005	2.348117e+000	-2.593426e-003
1.235561900242606e-005	2.343060e+000	-2.493028e-003
1.236061900242603e-005	2.338016e+000	-2.397191e-003
1.236561900242600e-005	2.332983e+000	-2.305689e-003
1.237061900242597e-005	2.327961e+000	-2.218349e-003
1.237561900242594e-005	2.322950e+000	-2.134965e-003
1.238061900242591e-005	2.317950e+000	-2.055378e-003
1.238561900242588e-005	2.312960e+000	-1.979400e-003
1.239061900242585e-005	2.307980e+000	-1.906884e-003
1.239561900242582e-005	2.303010e+000	-1.837661e-003
1.240061900242579e-005	2.298049e+000	-1.771595e-003
1.240561900242576e-005	2.293097e+000	-1.708531e-003
1.241061900242573e-005	2.288154e+000	-1.648346e-003
1.241561900242570e-005	2.283219e+000	-1.590897e-003
1.242061900242567e-005	2.278294e+000	-1.536073e-003
1.242561900242564e-005	2.273376e+000	-1.483743e-003
1.243061900242561e-005	2.268466e+000	-1.433806e-003
1.243561900242558e-005	2.263564e+000	-1.386141e-003
1.244061900242555e-005	2.258669e+000	-1.340656e-003
1.244561900242552e-005	2.253782e+000	-1.297243e-003
1.245061900242549e-005	2.248902e+000	-1.255815e-003
1.245561900242546e-005	2.244030e+000	-1.216275e-003
1.246061900242543e-005	2.239163e+000	-1.178545e-003
1.246561900242540e-005	2.234304e+000	-1.142533e-003
1.247061900242538e-005	2.229451e+000	-1.108170e-003
1.247561900242535e-005	2.224605e+000	-1.075373e-003
1.248061900242532e-005	2.219765e+000	-1.044077e-003
1.249561900242523e-005	2.205282e+000	-9.585022e-004
1.251061900242514e-005	2.190850e+000	-8.841214e-004
1.252561900242505e-005	2.176469e+000	-8.194787e-004
1.254561900242493e-005	2.157366e+000	-7.462302e-004
1.256561900242481e-005	2.138341e+000	-6.854529e-004
1.258561900242469e-005	2.119391e+000	-6.350052e-004
1.260561900242457e-005	2.100512e+000	-5.931155e-004
1.263061900242442e-005	2.077008e+000	-5.505747e-004
1.265561900242428e-005	2.053607e+000	-5.167987e-004
1.268061900242413e-005	2.030303e+000	-4.899477e-004
1.271061900242395e-005	2.002463e+000	-4.648401e-004
1.274561900242374e-005	1.970150e+000	-4.429544e-004
1.278561900242350e-005	1.933437e+000	-4.249800e-004
1.283561900242321e-005	1.887858e+000	-4.096691e-004
1.290061900242282e-005	1.829116e+000	-3.971378e-004
1.299061900242229e-005	1.748712e+000	-3.871626e-004
1.314561900242137e-005	1.612719e+000	-3.781235e-004
1.352061900241914e-005	1.296319e+000	-3.655293e-004
1.383561900241727e-005	1.043885e+000	-3.569971e-004
1.409061900241575e-005	8.481620e-001	-3.512148e-004
1.420061900241510e-005	7.660645e-001	-3.491664e-004
1.436061900241415e-005	6.491247e-001	-3.468877e-004
1.445561900241359e-005	5.810689e-001	-3.460757e-004
1.449561900241335e-005	5.527196e-001	-3.458940e-004
1.451561900241323e-005	5.386128e-001	-3.458451e-004
1.459061900241278e-005	4.861148e-001	-3.459548e-004
1.472561900241198e-005	3.932227e-001	-3.477433e-004
1.486561900241115e-005	2.990873e-001	-3.533273e-004
1.496061900241059e-005	2.365132e-001	-3.613723e-004
1.499899999999948e-005	2.115408e-001	-3.663333e-004
1.499999999999982e-005	2.109369e-001	-3.811503e-004
1.500009999999986e-005	2.108442e-001	-3.719228e-004
1.500029999999993e-005	2.106982e-001	-3.665172e-004
1.500099999999973e-005	2.102413e-001	-3.655507e-004
1.500127999999970e-005	2.100633e-001	-3.667178e-004
1.504607999999849e-005	1.811632e-001	-3.747394e-004
1.505107999999846e-005	1.779537e-001	-3.758160e-004
1.505607999999843e-005	1.747476e-001	-3.769359e-004
1.506107999999840e-005	1.715447e-001	-3.781016e-004
1.506607999999837e-005	1.683452e-001	-3.793155e-004
1.507107999999834e-005	1.651491e-001	-3.805803e-004
1.507607999999831e-005	1.619564e-001	-3.818987e-004
1.508107999999829e-005	1.587666e-001	-3.832669e-004
1.508340634581089e-005	1.572836e-001	-3.839221e-004
1.508475449947511e-005	1.564246e-001	-3.843112e-004
1.508606354926447e-005	1.555909e-001	-3.846933e-004
1.508715394785490e-005	1.548965e-001	-3.850150e-004
1.508831424765472e-005	1.541579e-001	-3.853619e-004
1.509063484725413e-005	1.526815e-001	-3.860669e-004
1.509527604645318e-005	1.497307e-001	-3.875195e-004
1.510027604645315e-005	1.465546e-001	-3.891405e-004
1.510376342218011e-005	1.443412e-001	-3.903110e-004
1.510619314094961e-005	1.428002e-001	-3.911502e-004
1.511164970540661e-005	1.393432e-001	-3.931244e-004
1.511475082409115e-005	1.373807e-001	-3.942941e-004
1.511975082409112e-005	1.342193e-001	-3.962493e-004
1.512475082409109e-005	1.310612e-001	-3.982944e-004
1.512975082409106e-005	1.279070e-001	-4.004450e-004
1.513475082409103e-005	1.247566e-001	-4.027068e-004
1.513975082409100e-005	1.216101e-001	-4.050880e-004
1.514475082409097e-005	1.184675e-001	-4.075976e-004
1.514975082409094e-005	1.153290e-001	-4.102454e-004
1.515475082409091e-005	1.121946e-001	-4.130423e-004
1.515975082409088e-005	1.090644e-001	-4.160005e-004
1.516475082409085e-005	1.059384e-001	-4.191333e-004
1.516975082409082e-005	1.028168e-001	-4.224556e-004
1.517475082409080e-005	9.969965e-002	-4.259841e-004
1.517975082409077e-005	9.658708e-002	-4.297375e-004
1.518475082409074e-005	9.347921e-002	-4.337366e-004
1.518975082409071e-005	9.037618e-002	-4.380051e-004
1.519475082409068e-005	8.727814e-002	-4.425695e-004
1.519975082409065e-005	8.418527e-002	-4.474602e-004
1.520475082409062e-005	8.109774e-002	-4.527115e-004
1.520975082409059e-005	7.801578e-002	-4.583629e-004
1.521475082409056e-005	7.493963e-002	-4.644595e-004
1.521975082409053e-005	7.186955e-002	-4.710538e-004
1.522475082409050e-005	6.880587e-002	-4.782061e-004
1.522975082409047e-005	6.574893e-002	-4.859871e-004
1.523475082409044e-005	6.269915e-002	-4.944797e-004
1.523975082409041e-005	5.965699e-002	-5.037816e-004
1.524475082409038e-005	5.662300e-002	-5.140086e-004
1.524975082409035e-005	5.359786e-002	-5.252996e-004
1.525475082409032e-005	5.058230e-002	-5.378214e-004
1.525975082409029e-005	4.757727e-002	-5.517768e-004
1.526475082409026e-005	4.458385e-002	-5.674142e-004
1.526975082409023e-005	4.160341e-002	-5.850403e-004
1.527475082409020e-005	3.863757e-002	-6.050379e-004
1.527975082409017e-005	3.568842e-002	-6.278903e-004
1.528475082409014e-005	3.275851e-002	-6.542136e-004
1.528975082409011e-005	2.985114e-002	-6.848036e-004
1.529475082409008e-005	2.697055e-002	-7.207009e-004
1.529975082409005e-005	2.412230e-002	-7.632846e-004
1.530475082409002e-005	2.130719e-002	-8.129592e-004
1.530707716990262e-005	2.001300e-002	-8.395270e-004
1.530928060128898e-005	1.880042e-002	-8.676727e-004
1.531114845632607e-005	1.778179e-002	-8.936448e-004
1.531312156167531e-005	1.671903e-002	-9.241415e-004
1.531706777237380e-005	1.463347e-002	-9.945199e-004
1.532206777237377e-005	1.206885e-002	-1.102373e-003
1.532706777237374e-005	9.621711e-003	-1.238963e-003
1.533206777237371e-005	7.336052e-003	-1.415658e-003
1.533706777237368e-005	5.261762e-003	-1.645403e-003
1.534206777237365e-005	3.456274e-003	-1.942871e-003
1.534706777237362e-005	1.973410e-003	-2.321185e-003
1.535206777237359e-005	8.438504e-004	-2.786334e-003
1.535706777237357e-005	5.566587e-005	-3.331778e-003
1.536206777237354e-005	-4.492679e-004	-3.937777e-003
1.536706777237351e-005	-7.554581e-004	-4.577450e-003
1.537206777237348e-005	-9.435471e-004	-5.225593e-003
1.537706777237345e-005	-1.070453e-003	-5.864299e-003
1.538206777237342e-005	-1.167406e-003	-6.483386e-003
1.538706777237339e-005	-1.248219e-003	-7.077898e-003
1.539206777237336e-005	-1.318051e-003	-7.645513e-003
1.539706777237333e-005	-1.378702e-003	-8.184996e-003
1.540206777237330e-005	-1.430929e-003	-8.695527e-003
1.540706777237327e-005	-1.475217e-003	-9.176478e-003
1.541206777237324e-005	-1.511992e-003	-9.627357e-003
1.541706777237321e-005	-1.541658e-003	-1.004780e-002
1.542206777237318e-005	-1.564596e-003	-1.043757e-002
1.542706777237315e-005	-1.581158e-003	-1.079658e-002
1.543206777237312e-005	-1.591659e-003	-1.112489e-002
