time	V(d)	V(g)	V(gg)
6.612433427545596e-004	4.497225e-001	1.199901e+001	1.200000e+001
6.612481998974162e-004	4.497354e-001	1.199905e+001	1.200000e+001
6.612486998974162e-004	4.497367e-001	1.199905e+001	1.200000e+001
6.612596284688438e-004	4.497658e-001	1.199914e+001	1.200000e+001
6.612705570402713e-004	4.497951e-001	1.199923e+001	1.200000e+001
6.612814856116989e-004	4.498244e-001	1.199930e+001	1.200000e+001
6.612924141831265e-004	4.498538e-001	1.199937e+001	1.200000e+001
6.613033427545540e-004	4.498834e-001	1.199944e+001	1.200000e+001
6.613142713259815e-004	4.499130e-001	1.199949e+001	1.200000e+001
6.613251998974091e-004	4.499428e-001	1.199955e+001	1.200000e+001
6.613356998974081e-004	4.499715e-001	1.199959e+001	1.200000e+001
6.613461998974072e-004	4.500002e-001	1.199963e+001	1.200000e+001
6.613566998974062e-004	4.500289e-001	1.199968e+001	1.200000e+001
6.613671998974052e-004	4.500577e-001	1.199971e+001	1.200000e+001
6.613776998974042e-004	4.500866e-001	1.199975e+001	1.200000e+001
6.613881998974033e-004	4.501155e-001	1.199978e+001	1.200000e+001
6.613986998974023e-004	4.501444e-001	1.199980e+001	1.200000e+001
6.614083427545443e-004	4.501711e-001	1.199983e+001	1.200000e+001
6.614179856116862e-004	4.501977e-001	1.199985e+001	1.200000e+001
6.614276284688282e-004	4.502244e-001	1.199987e+001	1.200000e+001
6.614372713259701e-004	4.502511e-001	1.199989e+001	1.200000e+001
6.614469141831121e-004	4.502778e-001	1.199991e+001	1.200000e+001
6.614565570402540e-004	4.503046e-001	1.199992e+001	1.200000e+001
6.614661998973960e-004	4.503314e-001	1.199994e+001	1.200000e+001
6.614741998973953e-004	4.503536e-001	1.199995e+001	1.200000e+001
6.614821998973946e-004	4.503758e-001	1.199996e+001	1.200000e+001
6.614901998973938e-004	4.503981e-001	1.199997e+001	1.200000e+001
6.614981998973931e-004	4.504203e-001	1.199998e+001	1.200000e+001
6.615061998973923e-004	4.504426e-001	1.199999e+001	1.200000e+001
6.615141998973916e-004	4.504649e-001	1.200000e+001	1.200000e+001
6.615221998973909e-004	4.504872e-001	1.200001e+001	1.200000e+001
6.615326284688185e-004	4.505162e-001	1.200002e+001	1.200000e+001
6.615430570402460e-004	4.505453e-001	1.200003e+001	1.200000e+001
6.615534856116737e-004	4.505744e-001	1.200003e+001	1.200000e+001
6.615639141831013e-004	4.506035e-001	1.200004e+001	1.200000e+001
6.615743427545289e-004	4.506326e-001	1.200005e+001	1.200000e+001
6.615847713259565e-004	4.506617e-001	1.200005e+001	1.200000e+001
6.615951998973841e-004	4.506908e-001	1.200006e+001	1.200000e+001
6.616116284688112e-004	4.507367e-001	1.200007e+001	1.200000e+001
6.616280570402381e-004	4.507826e-001	1.200008e+001	1.200000e+001
6.616444856116652e-004	4.508285e-001	1.200008e+001	1.200000e+001
6.616609141830923e-004	4.508744e-001	1.200009e+001	1.200000e+001
6.616773427545194e-004	4.509203e-001	1.200009e+001	1.200000e+001
6.616937713259464e-004	4.509663e-001	1.200010e+001	1.200000e+001
6.617101998973734e-004	4.510122e-001	1.200010e+001	1.200000e+001
6.617173427545157e-004	4.510322e-001	1.200010e+001	1.200000e+001
6.617244856116578e-004	4.510521e-001	1.200010e+001	1.200000e+001
6.617316284688000e-004	4.510721e-001	1.200011e+001	1.200000e+001
6.617387713259422e-004	4.510921e-001	1.200011e+001	1.200000e+001
6.617459141830844e-004	4.511120e-001	1.200011e+001	1.200000e+001
6.617530570402266e-004	4.511320e-001	1.200011e+001	1.200000e+001
6.617601998973688e-004	4.511520e-001	1.200011e+001	1.200000e+001
6.617606998973688e-004	4.511534e-001	1.200011e+001	1.200000e+001
6.617927713259372e-004	4.512431e-001	1.200011e+001	1.200000e+001
6.618248427545057e-004	4.513328e-001	1.200012e+001	1.200000e+001
6.618569141830741e-004	4.514225e-001	1.200012e+001	1.200000e+001
6.618889856116426e-004	4.515122e-001	1.200012e+001	1.200000e+001
6.619210570402110e-004	4.516019e-001	1.200012e+001	1.200000e+001
6.619531284687795e-004	4.516915e-001	1.200012e+001	1.200000e+001
6.619851998973479e-004	4.517812e-001	1.200012e+001	1.200000e+001
6.620261998973441e-004	4.518958e-001	1.200013e+001	1.200000e+001
6.620671998973403e-004	4.520104e-001	1.200013e+001	1.200000e+001
6.621081998973365e-004	4.521250e-001	1.200013e+001	1.200000e+001
6.621491998973327e-004	4.522395e-001	1.200013e+001	1.200000e+001
6.621901998973289e-004	4.523540e-001	1.200013e+001	1.200000e+001
6.622311998973251e-004	4.524685e-001	1.200013e+001	1.200000e+001
6.622721998973213e-004	4.525830e-001	1.200013e+001	1.200000e+001
6.622726998973213e-004	4.525844e-001	1.200013e+001	1.200000e+001
6.627846998972739e-004	4.540117e-001	1.200013e+001	1.200000e+001
6.632966998972264e-004	4.554351e-001	1.200013e+001	1.200000e+001
6.638086998971790e-004	4.568545e-001	1.200013e+001	1.200000e+001
6.643206998971315e-004	4.582701e-001	1.200013e+001	1.200000e+001
6.648326998970841e-004	4.596817e-001	1.200013e+001	1.200000e+001
6.653446998970366e-004	4.610895e-001	1.200013e+001	1.200000e+001
6.658566998969892e-004	4.624934e-001	1.200012e+001	1.200000e+001
6.663686998969417e-004	4.638934e-001	1.200012e+001	1.200000e+001
6.668806998968943e-004	4.652896e-001	1.200012e+001	1.200000e+001
6.673926998968468e-004	4.666819e-001	1.200012e+001	1.200000e+001
6.679046998967994e-004	4.680704e-001	1.200012e+001	1.200000e+001
6.684166998967519e-004	4.694550e-001	1.200012e+001	1.200000e+001
6.689286998967045e-004	4.708358e-001	1.200012e+001	1.200000e+001
6.694406998966570e-004	4.722129e-001	1.200012e+001	1.200000e+001
6.699526998966096e-004	4.735861e-001	1.200012e+001	1.200000e+001
6.700009999999999e-004	4.737154e-001	1.200012e+001	1.200000e+001
6.700010500000000e-004	4.735832e-001	1.198219e+001	1.140000e+001
6.700011500000000e-004	4.732737e-001	1.194561e+001	1.020000e+001
6.700013500000001e-004	4.726137e-001	1.186972e+001	7.800000e+000
6.700015999999999e-004	4.718604e-001	1.176934e+001	4.800000e+000
6.700020000000001e-004	4.707976e-001	1.160089e+001	0.000000e+000
6.700020400000001e-004	4.708134e-001	1.159717e+001	0.000000e+000
6.700021200000000e-004	4.708941e-001	1.158975e+001	0.000000e+000
6.700022800000000e-004	4.711404e-001	1.157498e+001	0.000000e+000
6.700026000000000e-004	4.716873e-001	1.154551e+001	0.000000e+000
6.700065999999997e-004	4.786434e-001	1.118431e+001	0.000000e+000
6.700105999999993e-004	4.862370e-001	1.083422e+001	0.000000e+000
6.700145999999989e-004	4.944680e-001	1.049525e+001	0.000000e+000
6.700185999999986e-004	5.033365e-001	1.016740e+001	0.000000e+000
6.700225999999982e-004	5.128423e-001	9.850656e+000	0.000000e+000
6.700265999999978e-004	5.229856e-001	9.545031e+000	0.000000e+000
6.700305999999975e-004	5.337663e-001	9.250523e+000	0.000000e+000
6.700335999999972e-004	5.424168e-001	9.035944e+000	0.000000e+000
6.700365999999969e-004	5.517775e-001	8.826754e+000	0.000000e+000
6.700395999999966e-004	5.618484e-001	8.622954e+000	0.000000e+000
6.700425999999963e-004	5.726296e-001	8.424542e+000	0.000000e+000
6.700455999999961e-004	5.841210e-001	8.231519e+000	0.000000e+000
6.700485999999958e-004	5.963226e-001	8.043885e+000	0.000000e+000
6.700515999999955e-004	6.092345e-001	7.861639e+000	0.000000e+000
6.700540999999953e-004	6.206787e-001	7.713571e+000	0.000000e+000
6.700565999999950e-004	6.330769e-001	7.569055e+000	0.000000e+000
6.700590999999948e-004	6.464290e-001	7.428090e+000	0.000000e+000
6.700615999999946e-004	6.607351e-001	7.290676e+000	0.000000e+000
6.700640999999943e-004	6.759952e-001	7.156814e+000	0.000000e+000
6.700665999999941e-004	6.922092e-001	7.026504e+000	0.000000e+000
6.700690999999939e-004	7.093772e-001	6.899745e+000	0.000000e+000
6.700711714285651e-004	7.245235e-001	6.797339e+000	0.000000e+000
6.700732428571364e-004	7.409345e-001	6.697543e+000	0.000000e+000
6.700753142857076e-004	7.586103e-001	6.600357e+000	0.000000e+000
6.700773857142788e-004	7.775507e-001	6.505780e+000	0.000000e+000
6.700794571428500e-004	7.977559e-001	6.413812e+000	0.000000e+000
6.700815285714213e-004	8.192258e-001	6.324455e+000	0.000000e+000
6.700835999999925e-004	8.419604e-001	6.237707e+000	0.000000e+000
6.700854571428495e-004	8.636614e-001	6.162212e+000	0.000000e+000
6.700873142857065e-004	8.873305e-001	6.089329e+000	0.000000e+000
6.700891714285634e-004	9.129676e-001	6.019056e+000	0.000000e+000
6.700910285714205e-004	9.405727e-001	5.951395e+000	0.000000e+000
6.700928857142774e-004	9.701460e-001	5.886346e+000	0.000000e+000
6.700947428571344e-004	1.001687e+000	5.823907e+000	0.000000e+000
6.700965999999913e-004	1.035197e+000	5.764080e+000	0.000000e+000
6.700983857142769e-004	1.069662e+000	5.709221e+000	0.000000e+000
6.701001714285624e-004	1.107677e+000	5.657878e+000	0.000000e+000
6.701019571428479e-004	1.149243e+000	5.610052e+000	0.000000e+000
6.701037428571336e-004	1.194360e+000	5.565743e+000	0.000000e+000
6.701055285714191e-004	1.243028e+000	5.524951e+000	0.000000e+000
6.701073142857046e-004	1.295246e+000	5.487675e+000	0.000000e+000
6.701090999999902e-004	1.351015e+000	5.453917e+000	0.000000e+000
6.701105285714186e-004	1.399209e+000	5.430122e+000	0.000000e+000
6.701119571428470e-004	1.451309e+000	5.409649e+000	0.000000e+000
6.701133857142755e-004	1.507315e+000	5.392496e+000	0.000000e+000
6.701148142857039e-004	1.567225e+000	5.378665e+000	0.000000e+000
6.701162428571324e-004	1.631041e+000	5.368155e+000	0.000000e+000
6.701176714285608e-004	1.698763e+000	5.360966e+000	0.000000e+000
6.701190999999893e-004	1.770390e+000	5.357098e+000	0.000000e+000
6.701195999999892e-004	1.796660e+000	5.356683e+000	0.000000e+000
6.701205999999891e-004	1.849759e+000	5.356295e+000	0.000000e+000
6.701263857142743e-004	2.156639e+000	5.354273e+000	0.000000e+000
6.701321714285594e-004	2.463948e+000	5.352247e+000	0.000000e+000
6.701379571428446e-004	2.771686e+000	5.350217e+000	0.000000e+000
6.701437428571299e-004	3.079854e+000	5.348182e+000	0.000000e+000
6.701495285714150e-004	3.388451e+000	5.346143e+000	0.000000e+000
6.701553142857002e-004	3.697477e+000	5.344099e+000	0.000000e+000
6.701610999999854e-004	4.006932e+000	5.342051e+000	0.000000e+000
6.701634571428422e-004	4.133420e+000	5.341214e+000	0.000000e+000
6.701658142856992e-004	4.261258e+000	5.340365e+000	0.000000e+000
6.701681714285561e-004	4.390446e+000	5.339504e+000	0.000000e+000
6.701705285714131e-004	4.520984e+000	5.338631e+000	0.000000e+000
6.701728857142700e-004	4.652872e+000	5.337745e+000	0.000000e+000
6.701752428571270e-004	4.786110e+000	5.336846e+000	0.000000e+000
6.701775999999838e-004	4.920699e+000	5.335936e+000	0.000000e+000
6.701791714285551e-004	5.011724e+000	5.335316e+000	0.000000e+000
6.701807428571264e-004	5.105350e+000	5.334672e+000	0.000000e+000
6.701823142856977e-004	5.201579e+000	5.334004e+000	0.000000e+000
6.701838857142689e-004	5.300410e+000	5.333312e+000	0.000000e+000
6.701854571428402e-004	5.401842e+000	5.332595e+000	0.000000e+000
6.701870285714116e-004	5.505877e+000	5.331855e+000	0.000000e+000
6.701885999999828e-004	5.612513e+000	5.331089e+000	0.000000e+000
6.701903857142683e-004	5.738151e+000	5.330167e+000	0.000000e+000
6.701921714285539e-004	5.873227e+000	5.329173e+000	0.000000e+000
6.701939571428394e-004	6.017740e+000	5.328107e+000	0.000000e+000
6.701957428571251e-004	6.171692e+000	5.326970e+000	0.000000e+000
6.701975285714106e-004	6.335081e+000	5.325761e+000	0.000000e+000
6.701993142856961e-004	6.507908e+000	5.324480e+000	0.000000e+000
6.702010999999817e-004	6.690172e+000	5.323129e+000	0.000000e+000
6.702035999999814e-004	6.971397e+000	5.321094e+000	0.000000e+000
6.702060999999812e-004	7.268951e+000	5.318981e+000	0.000000e+000
6.702085999999810e-004	7.582835e+000	5.316789e+000	0.000000e+000
6.702110999999807e-004	7.913048e+000	5.314518e+000	0.000000e+000
6.702135999999805e-004	8.259591e+000	5.312169e+000	0.000000e+000
6.702160999999803e-004	8.622464e+000	5.309741e+000	0.000000e+000
6.702185999999800e-004	9.001667e+000	5.307234e+000	0.000000e+000
6.702200285714085e-004	9.220850e+000	5.305794e+000	0.000000e+000
6.702214571428369e-004	9.442591e+000	5.304339e+000	0.000000e+000
6.702228857142653e-004	9.666889e+000	5.302868e+000	0.000000e+000
6.702243142856938e-004	9.893746e+000	5.301383e+000	0.000000e+000
6.702257428571223e-004	1.012316e+001	5.299882e+000	0.000000e+000
6.702271714285506e-004	1.035513e+001	5.298365e+000	0.000000e+000
6.702285999999791e-004	1.058966e+001	5.296834e+000	0.000000e+000
6.702295285714076e-004	1.074294e+001	5.295831e+000	0.000000e+000
6.702304571428360e-004	1.089692e+001	5.294817e+000	0.000000e+000
6.702313857142645e-004	1.105160e+001	5.293792e+000	0.000000e+000
6.702323142856931e-004	1.120697e+001	5.292754e+000	0.000000e+000
6.702332428571216e-004	1.136303e+001	5.291706e+000	0.000000e+000
6.702341714285500e-004	1.151979e+001	5.290645e+000	0.000000e+000
6.702350999999785e-004	1.167725e+001	5.289574e+000	0.000000e+000
6.702360999999784e-004	1.184736e+001	5.288391e+000	0.000000e+000
6.702370999999783e-004	1.201807e+001	5.287173e+000	0.000000e+000
6.702375999999783e-004	1.210361e+001	5.286530e+000	0.000000e+000
6.702380999999782e-004	1.218910e+001	5.285788e+000	0.000000e+000
6.702385999999782e-004	1.227385e+001	5.284609e+000	0.000000e+000
6.702390999999781e-004	1.235589e+001	5.282040e+000	0.000000e+000
6.702394927199135e-004	1.241548e+001	5.277602e+000	0.000000e+000
6.702398547265272e-004	1.246382e+001	5.270252e+000	0.000000e+000
6.702402424361527e-004	1.250804e+001	5.258647e+000	0.000000e+000
6.702406661658427e-004	1.254865e+001	5.242180e+000	0.000000e+000
6.702411661658426e-004	1.258897e+001	5.219038e+000	0.000000e+000
6.702416661658426e-004	1.262338e+001	5.193043e+000	0.000000e+000
6.702421661658425e-004	1.265327e+001	5.164909e+000	0.000000e+000
6.702436661658424e-004	1.272581e+001	5.072648e+000	0.000000e+000
6.702451661658422e-004	1.278273e+001	4.973713e+000	0.000000e+000
6.702466661658421e-004	1.283005e+001	4.871159e+000	0.000000e+000
6.702481661658420e-004	1.287047e+001	4.766358e+000	0.000000e+000
6.702491661658419e-004	1.289429e+001	4.695612e+000	0.000000e+000
6.702501661658418e-004	1.291593e+001	4.624321e+000	0.000000e+000
6.702511661658417e-004	1.293556e+001	4.552574e+000	0.000000e+000
6.702516661658416e-004	1.294466e+001	4.516550e+000	0.000000e+000
6.702521661658416e-004	1.295330e+001	4.480434e+000	0.000000e+000
6.702526661658415e-004	1.296150e+001	4.444230e+000	0.000000e+000
6.702531661658415e-004	1.296925e+001	4.407942e+000	0.000000e+000
6.702536661658415e-004	1.297657e+001	4.371572e+000	0.000000e+000
6.702541661658414e-004	1.298347e+001	4.335123e+000	0.000000e+000
6.702546661658414e-004	1.298994e+001	4.298594e+000	0.000000e+000
6.702551661658413e-004	1.299599e+001	4.261985e+000	0.000000e+000
6.702556661658413e-004	1.300162e+001	4.225295e+000	0.000000e+000
6.702561661658412e-004	1.300683e+001	4.188524e+000	0.000000e+000
6.702566661658412e-004	1.301163e+001	4.151671e+000	0.000000e+000
6.702571661658411e-004	1.301601e+001	4.114737e+000	0.000000e+000
6.702576661658411e-004	1.301999e+001	4.077727e+000	0.000000e+000
6.702581661658410e-004	1.302356e+001	4.040651e+000	0.000000e+000
6.702586661658410e-004	1.302676e+001	4.003529e+000	0.000000e+000
6.702591661658409e-004	1.302960e+001	3.966390e+000	0.000000e+000
6.702596661658409e-004	1.303213e+001	3.929278e+000	0.000000e+000
6.702601661658409e-004	1.303438e+001	3.892244e+000	0.000000e+000
6.702606661658408e-004	1.303641e+001	3.855342e+000	0.000000e+000
6.702611661658408e-004	1.303825e+001	3.818625e+000	0.000000e+000
6.702616661658407e-004	1.303997e+001	3.782137e+000	0.000000e+000
6.702621661658407e-004	1.304157e+001	3.745909e+000	0.000000e+000
6.702626661658406e-004	1.304309e+001	3.709963e+000	0.000000e+000
6.702631661658406e-004	1.304453e+001	3.674311e+000	0.000000e+000
6.702636661658405e-004	1.304592e+001	3.638962e+000	0.000000e+000
6.702646661658404e-004	1.304854e+001	3.569181e+000	0.000000e+000
6.702670233086973e-004	1.305376e+001	3.410061e+000	0.000000e+000
6.702693804515543e-004	1.305851e+001	3.257112e+000	0.000000e+000
6.702717375944112e-004	1.306279e+001	3.110335e+000	0.000000e+000
6.702740947372682e-004	1.306660e+001	2.969730e+000	0.000000e+000
6.702764518801250e-004	1.306994e+001	2.835298e+000	0.000000e+000
6.702788090229820e-004	1.307281e+001	2.707037e+000	0.000000e+000
6.702811661658389e-004	1.307520e+001	2.584948e+000	0.000000e+000
6.702855947372671e-004	1.307921e+001	2.372055e+000	0.000000e+000
6.702900233086952e-004	1.308280e+001	2.173670e+000	0.000000e+000
6.702944518801234e-004	1.308598e+001	1.989791e+000	0.000000e+000
6.702988804515516e-004	1.308875e+001	1.820420e+000	0.000000e+000
6.703033090229798e-004	1.309111e+001	1.665557e+000	0.000000e+000
6.703077375944078e-004	1.309305e+001	1.525201e+000	0.000000e+000
6.703121661658360e-004	1.309458e+001	1.399352e+000	0.000000e+000
6.703166661658356e-004	1.309606e+001	1.281417e+000	0.000000e+000
6.703211661658352e-004	1.309741e+001	1.171727e+000	0.000000e+000
6.703256661658348e-004	1.309863e+001	1.070281e+000	0.000000e+000
6.703301661658344e-004	1.309972e+001	9.770782e-001	0.000000e+000
6.703346661658339e-004	1.310068e+001	8.921199e-001	0.000000e+000
6.703391661658335e-004	1.310150e+001	8.154055e-001	0.000000e+000
6.703436661658331e-004	1.310220e+001	7.469351e-001	0.000000e+000
6.703481661658327e-004	1.310284e+001	6.837598e-001	0.000000e+000
6.703526661658323e-004	1.310343e+001	6.250230e-001	0.000000e+000
6.703571661658319e-004	1.310396e+001	5.707249e-001	0.000000e+000
6.703616661658314e-004	1.310445e+001	5.208652e-001	0.000000e+000
6.703661661658310e-004	1.310487e+001	4.754442e-001	0.000000e+000
6.703706661658306e-004	1.310525e+001	4.344617e-001	0.000000e+000
6.703751661658302e-004	1.310557e+001	3.979178e-001	0.000000e+000
6.703796661658298e-004	1.310587e+001	3.641994e-001	0.000000e+000
6.703841661658294e-004	1.310614e+001	3.328557e-001	0.000000e+000
6.703886661658289e-004	1.310639e+001	3.038868e-001	0.000000e+000
6.703931661658285e-004	1.310662e+001	2.772927e-001	0.000000e+000
6.703976661658281e-004	1.310682e+001	2.530733e-001	0.000000e+000
6.704021661658277e-004	1.310699e+001	2.312286e-001	0.000000e+000
6.704066661658273e-004	1.310714e+001	2.117587e-001	0.000000e+000
6.704111661658269e-004	1.310728e+001	1.937946e-001	0.000000e+000
6.704156661658264e-004	1.310741e+001	1.770973e-001	0.000000e+000
6.704201661658260e-004	1.310753e+001	1.616669e-001	0.000000e+000
6.704246661658256e-004	1.310763e+001	1.475033e-001	0.000000e+000
6.704291661658252e-004	1.310773e+001	1.346066e-001	0.000000e+000
6.704336661658248e-004	1.310781e+001	1.229767e-001	0.000000e+000
6.704381661658244e-004	1.310788e+001	1.126137e-001	0.000000e+000
6.704413804515384e-004	1.310793e+001	1.056447e-001	0.000000e+000
6.704445947372524e-004	1.310797e+001	9.905062e-002	0.000000e+000
6.704478090229664e-004	1.310801e+001	9.283157e-002	0.000000e+000
6.704510233086803e-004	1.310805e+001	8.698751e-002	0.000000e+000
6.704542375943943e-004	1.310809e+001	8.151845e-002	0.000000e+000
6.704574518801083e-004	1.310812e+001	7.642437e-002	0.000000e+000
6.704606661658223e-004	1.310815e+001	7.170529e-002	0.000000e+000
6.704611661658222e-004	1.310815e+001	7.098939e-002	0.000000e+000
6.704656661658218e-004	1.310819e+001	6.495867e-002	0.000000e+000
6.704701661658214e-004	1.310822e+001	5.935375e-002	0.000000e+000
6.704746661658210e-004	1.310825e+001	5.417461e-002	0.000000e+000
6.704791661658206e-004	1.310827e+001	4.942126e-002	0.000000e+000
6.704836661658201e-004	1.310830e+001	4.509370e-002	0.000000e+000
6.704881661658197e-004	1.310832e+001	4.119192e-002	0.000000e+000
6.704926661658193e-004	1.310833e+001	3.771593e-002	0.000000e+000
6.704971661658189e-004	1.310834e+001	3.450896e-002	0.000000e+000
6.705016661658185e-004	1.310836e+001	3.152850e-002	0.000000e+000
6.705061661658181e-004	1.310837e+001	2.877454e-002	0.000000e+000
6.705106661658176e-004	1.310838e+001	2.624710e-002	0.000000e+000
6.705151661658172e-004	1.310838e+001	2.394617e-002	0.000000e+000
6.705196661658168e-004	1.310839e+001	2.187175e-002	0.000000e+000
6.705241661658164e-004	1.310840e+001	2.002384e-002	0.000000e+000
6.705286661658160e-004	1.310840e+001	1.831897e-002	0.000000e+000
6.705331661658156e-004	1.310840e+001	1.673456e-002	0.000000e+000
6.705376661658151e-004	1.310840e+001	1.527059e-002	0.000000e+000
6.705421661658147e-004	1.310840e+001	1.392708e-002	0.000000e+000
6.705466661658143e-004	1.310840e+001	1.270401e-002	0.000000e+000
6.705511661658139e-004	1.310840e+001	1.160140e-002	0.000000e+000
6.705556661658135e-004	1.310840e+001	1.061924e-002	0.000000e+000
6.705601661658131e-004	1.310840e+001	9.713121e-003	0.000000e+000
6.705646661658126e-004	1.310840e+001	8.871035e-003	0.000000e+000
6.705691661658122e-004	1.310840e+001	8.092982e-003	0.000000e+000
6.705736661658118e-004	1.310839e+001	7.378962e-003	0.000000e+000
6.705781661658114e-004	1.310839e+001	6.728976e-003	0.000000e+000
6.705826661658110e-004	1.310839e+001	6.143024e-003	0.000000e+000
6.705871661658105e-004	1.310838e+001	5.621105e-003	0.000000e+000
6.705916661658101e-004	1.310838e+001	5.139602e-003	0.000000e+000
6.705961661658097e-004	1.310837e+001	4.692132e-003	0.000000e+000
6.706006661658093e-004	1.310837e+001	4.278695e-003	0.000000e+000
6.706051661658089e-004	1.310836e+001	3.899293e-003	0.000000e+000
6.706096661658085e-004	1.310836e+001	3.553924e-003	0.000000e+000
6.706141661658080e-004	1.310835e+001	3.242589e-003	0.000000e+000
6.706186661658076e-004	1.310835e+001	2.965287e-003	0.000000e+000
6.706231661658072e-004	1.310834e+001	2.709461e-003	0.000000e+000
6.706276661658068e-004	1.310833e+001	2.471721e-003	0.000000e+000
6.706321661658064e-004	1.310833e+001	2.252067e-003	0.000000e+000
6.706366661658060e-004	1.310832e+001	2.050498e-003	0.000000e+000
6.706411661658055e-004	1.310832e+001	1.867014e-003	0.000000e+000
6.706456661658051e-004	1.310831e+001	1.701616e-003	0.000000e+000
6.706501661658047e-004	1.310830e+001	1.554304e-003	0.000000e+000
6.706546661658043e-004	1.310830e+001	1.418401e-003	0.000000e+000
6.706591661658039e-004	1.310829e+001	1.292108e-003	0.000000e+000
6.706636661658035e-004	1.310828e+001	1.175424e-003	0.000000e+000
6.706681661658030e-004	1.310828e+001	1.068350e-003	0.000000e+000
6.706726661658026e-004	1.310827e+001	9.708838e-004	0.000000e+000
6.706771661658022e-004	1.310826e+001	8.830272e-004	0.000000e+000
6.706816661658018e-004	1.310826e+001	8.047796e-004	0.000000e+000
6.706860947372300e-004	1.310825e+001	7.336561e-004	0.000000e+000
6.706905233086581e-004	1.310824e+001	6.674999e-004	0.000000e+000
6.706949518800863e-004	1.310824e+001	6.063110e-004	0.000000e+000
6.706993804515145e-004	1.310823e+001	5.500896e-004	0.000000e+000
6.707038090229426e-004	1.310822e+001	4.988355e-004	0.000000e+000
6.707082375943707e-004	1.310822e+001	4.525487e-004	0.000000e+000
6.707126661657989e-004	1.310821e+001	4.112294e-004	0.000000e+000
6.707170233086556e-004	1.310820e+001	3.736460e-004	0.000000e+000
6.707213804515124e-004	1.310820e+001	3.386546e-004	0.000000e+000
6.707257375943691e-004	1.310819e+001	3.062554e-004	0.000000e+000
6.707300947372259e-004	1.310818e+001	2.764483e-004	0.000000e+000
6.707344518800826e-004	1.310818e+001	2.492333e-004	0.000000e+000
6.707388090229394e-004	1.310817e+001	2.246104e-004	0.000000e+000
6.707431661657961e-004	1.310816e+001	2.025797e-004	0.000000e+000
6.707473090229386e-004	1.310816e+001	1.831504e-004	0.000000e+000
6.707514518800810e-004	1.310815e+001	1.650092e-004	0.000000e+000
6.707555947372235e-004	1.310815e+001	1.481560e-004	0.000000e+000
6.707597375943660e-004	1.310814e+001	1.325908e-004	0.000000e+000
6.707638804515085e-004	1.310813e+001	1.183138e-004	0.000000e+000
6.707680233086509e-004	1.310813e+001	1.053247e-004	0.000000e+000
6.707721661657934e-004	1.310812e+001	9.362378e-005	0.000000e+000
6.707765858086502e-004	1.310811e+001	8.210065e-005	0.000000e+000
6.707810054515068e-004	1.310811e+001	7.138195e-005	0.000000e+000
6.707854250943636e-004	1.310810e+001	6.146767e-005	0.000000e+000
6.707898447372204e-004	1.310809e+001	5.235780e-005	0.000000e+000
6.707942643800771e-004	1.310808e+001	4.405236e-005	0.000000e+000
6.707986840229338e-004	1.310808e+001	3.655134e-005	0.000000e+000
6.708031036657906e-004	1.310807e+001	2.985474e-005	0.000000e+000
6.708074608086473e-004	1.310806e+001	2.374968e-005	0.000000e+000
6.708118179515041e-004	1.310806e+001	1.806586e-005	0.000000e+000
6.708161750943608e-004	1.310805e+001	1.280329e-005	0.000000e+000
6.708205322372176e-004	1.310804e+001	7.961965e-006	0.000000e+000
6.708248893800742e-004	1.310804e+001	3.541882e-006	0.000000e+000
6.708292465229310e-004	1.310803e+001	-4.569560e-007	0.000000e+000
6.708336036657877e-004	1.310802e+001	-4.034550e-006	0.000000e+000
6.708394608086443e-004	1.310801e+001	-8.367449e-006	0.000000e+000
6.708453179515010e-004	1.310801e+001	-1.232659e-005	0.000000e+000
6.708511750943575e-004	1.310800e+001	-1.591197e-005	0.000000e+000
6.708570322372142e-004	1.310799e+001	-1.912359e-005	0.000000e+000
6.708628893800707e-004	1.310798e+001	-2.196145e-005	0.000000e+000
6.708687465229274e-004	1.310797e+001	-2.442555e-005	0.000000e+000
6.708746036657839e-004	1.310796e+001	-2.651589e-005	0.000000e+000
6.708838179514974e-004	1.310794e+001	-2.932165e-005	0.000000e+000
6.708930322372108e-004	1.310793e+001	-3.179937e-005	0.000000e+000
6.709022465229243e-004	1.310792e+001	-3.394905e-005	0.000000e+000
6.709114608086376e-004	1.310790e+001	-3.577068e-005	0.000000e+000
6.709206750943511e-004	1.310789e+001	-3.726428e-005	0.000000e+000
6.709298893800645e-004	1.310787e+001	-3.842984e-005	0.000000e+000
6.709391036657780e-004	1.310786e+001	-3.926735e-005	0.000000e+000
6.709721036657749e-004	1.310781e+001	-4.159013e-005	0.000000e+000
6.709967465229155e-004	1.310777e+001	-4.235172e-005	0.000000e+000
6.710213893800560e-004	1.310773e+001	-4.297204e-005	0.000000e+000
6.710460322371967e-004	1.310769e+001	-4.345110e-005	0.000000e+000
6.710706750943372e-004	1.310765e+001	-4.378889e-005	0.000000e+000
6.710953179514778e-004	1.310761e+001	-4.398542e-005	0.000000e+000
6.711199608086183e-004	1.310758e+001	-4.404069e-005	0.000000e+000
6.711446036657589e-004	1.310754e+001	-4.395469e-005	0.000000e+000
6.714841036657275e-004	1.310701e+001	-4.397132e-005	0.000000e+000
6.719961036656800e-004	1.310621e+001	-4.388083e-005	0.000000e+000
6.725081036656326e-004	1.310541e+001	-4.379052e-005	0.000000e+000
