time	V(gg)	I(L1)
1.140356101729169e-003	1.200000e+001	5.127888e+000
1.140362530300597e-003	1.200000e+001	5.128094e+000
1.140368958872025e-003	1.200000e+001	5.128299e+000
1.140375387443453e-003	1.200000e+001	5.128505e+000
1.140381816014881e-003	1.200000e+001	5.128711e+000
1.140382316014881e-003	1.200000e+001	5.128726e+000
1.140390244586309e-003	1.200000e+001	5.128980e+000
1.140398173157736e-003	1.200000e+001	5.129234e+000
1.140406101729164e-003	1.200000e+001	5.129487e+000
1.140414030300592e-003	1.200000e+001	5.129741e+000
1.140421958872020e-003	1.200000e+001	5.129995e+000
1.140429887443448e-003	1.200000e+001	5.130249e+000
1.140437816014876e-003	1.200000e+001	5.130503e+000
1.140447030300589e-003	1.200000e+001	5.130798e+000
1.140456244586302e-003	1.200000e+001	5.131092e+000
1.140465458872016e-003	1.200000e+001	5.131388e+000
1.140474673157729e-003	1.200000e+001	5.131683e+000
1.140483887443443e-003	1.200000e+001	5.131978e+000
1.140493101729156e-003	1.200000e+001	5.132273e+000
1.140502316014870e-003	1.200000e+001	5.132568e+000
1.140512887443440e-003	1.200000e+001	5.132907e+000
1.140523458872010e-003	1.200000e+001	5.133245e+000
1.140534030300581e-003	1.200000e+001	5.133584e+000
1.140544601729151e-003	1.200000e+001	5.133923e+000
1.140555173157722e-003	1.200000e+001	5.134261e+000
1.140565744586292e-003	1.200000e+001	5.134600e+000
1.140576316014863e-003	1.200000e+001	5.134939e+000
1.140587744586290e-003	1.200000e+001	5.135305e+000
1.140599173157718e-003	1.200000e+001	5.135671e+000
1.140610601729145e-003	1.200000e+001	5.136037e+000
1.140622030300573e-003	1.200000e+001	5.136403e+000
1.140633458872000e-003	1.200000e+001	5.136769e+000
1.140644887443428e-003	1.200000e+001	5.137135e+000
1.140656316014855e-003	1.200000e+001	5.137501e+000
1.140667744586283e-003	1.200000e+001	5.137867e+000
1.140679173157710e-003	1.200000e+001	5.138233e+000
1.140690601729138e-003	1.200000e+001	5.138599e+000
1.140702030300565e-003	1.200000e+001	5.138966e+000
1.140713458871993e-003	1.200000e+001	5.139332e+000
1.140724887443420e-003	1.200000e+001	5.139698e+000
1.140736316014848e-003	1.200000e+001	5.140064e+000
1.140747744586275e-003	1.200000e+001	5.140430e+000
1.140759173157703e-003	1.200000e+001	5.140796e+000
1.140770601729130e-003	1.200000e+001	5.141162e+000
1.140782030300558e-003	1.200000e+001	5.141527e+000
1.140793458871985e-003	1.200000e+001	5.141893e+000
1.140804887443413e-003	1.200000e+001	5.142259e+000
1.140816316014840e-003	1.200000e+001	5.142625e+000
1.140827387443411e-003	1.200000e+001	5.142979e+000
1.140838458871981e-003	1.200000e+001	5.143334e+000
1.140849530300552e-003	1.200000e+001	5.143688e+000
1.140860601729122e-003	1.200000e+001	5.144043e+000
1.140871673157693e-003	1.200000e+001	5.144397e+000
1.140882744586263e-003	1.200000e+001	5.144751e+000
1.140893816014833e-003	1.200000e+001	5.145105e+000
1.140894316014833e-003	1.200000e+001	5.145122e+000
1.140905744586261e-003	1.200000e+001	5.145487e+000
1.140917173157688e-003	1.200000e+001	5.145853e+000
1.140928601729116e-003	1.200000e+001	5.146219e+000
1.140940030300543e-003	1.200000e+001	5.146584e+000
1.140951458871971e-003	1.200000e+001	5.146950e+000
1.140962887443398e-003	1.200000e+001	5.147315e+000
1.140974316014826e-003	1.200000e+001	5.147681e+000
1.140985673157682e-003	1.200000e+001	5.148044e+000
1.140997030300538e-003	1.200000e+001	5.148408e+000
1.141008387443394e-003	1.200000e+001	5.148771e+000
1.141019744586250e-003	1.200000e+001	5.149134e+000
1.141031101729106e-003	1.200000e+001	5.149497e+000
1.141042458871962e-003	1.200000e+001	5.149860e+000
1.141053816014818e-003	1.200000e+001	5.150223e+000
1.141065173157675e-003	1.200000e+001	5.150586e+000
1.141076530300531e-003	1.200000e+001	5.150949e+000
1.141087887443387e-003	1.200000e+001	5.151312e+000
1.141099244586243e-003	1.200000e+001	5.151676e+000
1.141110601729099e-003	1.200000e+001	5.152039e+000
1.141121958871955e-003	1.200000e+001	5.152402e+000
1.141133316014811e-003	1.200000e+001	5.152765e+000
1.141144530300524e-003	1.200000e+001	5.153123e+000
1.141155744586238e-003	1.200000e+001	5.153481e+000
1.141166958871951e-003	1.200000e+001	5.153840e+000
1.141178173157664e-003	1.200000e+001	5.154198e+000
1.141189387443377e-003	1.200000e+001	5.154556e+000
1.141200601729091e-003	1.200000e+001	5.154915e+000
1.141211816014804e-003	1.200000e+001	5.155273e+000
1.141222887443374e-003	1.200000e+001	5.155627e+000
1.141233958871945e-003	1.200000e+001	5.155980e+000
1.141245030300515e-003	1.200000e+001	5.156334e+000
1.141256101729085e-003	1.200000e+001	5.156688e+000
1.141267173157656e-003	1.200000e+001	5.157041e+000
1.141278244586226e-003	1.200000e+001	5.157395e+000
1.141289316014797e-003	1.200000e+001	5.157748e+000
1.141300030300510e-003	1.200000e+001	5.158090e+000
1.141310744586223e-003	1.200000e+001	5.158432e+000
1.141321458871936e-003	1.200000e+001	5.158775e+000
1.141332173157650e-003	1.200000e+001	5.159117e+000
1.141342887443363e-003	1.200000e+001	5.159459e+000
1.141353601729076e-003	1.200000e+001	5.159801e+000
1.141364316014790e-003	1.200000e+001	5.160142e+000
1.141370244586218e-003	1.200000e+001	5.160332e+000
1.141376173157646e-003	1.200000e+001	5.160521e+000
1.141382101729074e-003	1.200000e+001	5.160710e+000
1.141388030300502e-003	1.200000e+001	5.160899e+000
1.141393958871930e-003	1.200000e+001	5.161089e+000
1.141399887443358e-003	1.200000e+001	5.161278e+000
1.141405816014786e-003	1.200000e+001	5.161467e+000
1.141406316014786e-003	1.200000e+001	5.161483e+000
1.141415816014785e-003	1.200000e+001	5.161786e+000
1.141425316014784e-003	1.200000e+001	5.162089e+000
1.141434816014783e-003	1.200000e+001	5.162392e+000
1.141444316014782e-003	1.200000e+001	5.162695e+000
1.141453816014781e-003	1.200000e+001	5.162998e+000
1.141463316014780e-003	1.200000e+001	5.163302e+000
1.141472816014780e-003	1.200000e+001	5.163605e+000
1.141480816014779e-003	1.200000e+001	5.163860e+000
1.141488816014778e-003	1.200000e+001	5.164115e+000
1.141496816014777e-003	1.200000e+001	5.164370e+000
1.141504816014777e-003	1.200000e+001	5.164625e+000
1.141512816014776e-003	1.200000e+001	5.164881e+000
1.141520816014775e-003	1.200000e+001	5.165136e+000
1.141528816014774e-003	1.200000e+001	5.165391e+000
1.141539816014773e-003	1.200000e+001	5.165742e+000
1.141550816014772e-003	1.200000e+001	5.166092e+000
1.141561816014771e-003	1.200000e+001	5.166443e+000
1.141572816014770e-003	1.200000e+001	5.166794e+000
1.141583816014769e-003	1.200000e+001	5.167145e+000
1.141594816014768e-003	1.200000e+001	5.167495e+000
1.141605816014767e-003	1.200000e+001	5.167846e+000
1.141623030300480e-003	1.200000e+001	5.168395e+000
1.141640244586193e-003	1.200000e+001	5.168944e+000
1.141657458871905e-003	1.200000e+001	5.169492e+000
1.141674673157618e-003	1.200000e+001	5.170041e+000
1.141691887443331e-003	1.200000e+001	5.170589e+000
1.141709101729044e-003	1.200000e+001	5.171138e+000
1.141726316014756e-003	1.200000e+001	5.171686e+000
1.141753673157611e-003	1.200000e+001	5.172558e+000
1.141781030300465e-003	1.200000e+001	5.173429e+000
1.141808387443320e-003	1.200000e+001	5.174300e+000
1.141835744586175e-003	1.200000e+001	5.175171e+000
1.141863101729029e-003	1.200000e+001	5.176042e+000
1.141890458871884e-003	1.200000e+001	5.176913e+000
1.141917816014738e-003	1.200000e+001	5.177783e+000
1.141918316014738e-003	1.200000e+001	5.177799e+000
1.141979030300447e-003	1.200000e+001	5.179731e+000
1.142039744586156e-003	1.200000e+001	5.181662e+000
1.142100458871864e-003	1.200000e+001	5.183592e+000
1.142161173157573e-003	1.200000e+001	5.185522e+000
1.142221887443282e-003	1.200000e+001	5.187452e+000
1.142282601728990e-003	1.200000e+001	5.189380e+000
1.142343316014699e-003	1.200000e+001	5.191308e+000
1.142430316014691e-003	1.200000e+001	5.194070e+000
1.142942316014643e-003	1.200000e+001	5.210295e+000
1.143454316014596e-003	1.200000e+001	5.226476e+000
1.143966316014549e-003	1.200000e+001	5.242611e+000
1.144478316014501e-003	1.200000e+001	5.258701e+000
1.144990316014454e-003	1.200000e+001	5.274747e+000
1.145502316014406e-003	1.200000e+001	5.290748e+000
1.146014316014359e-003	1.200000e+001	5.306704e+000
1.146526316014311e-003	1.200000e+001	5.322616e+000
1.147038316014264e-003	1.200000e+001	5.338484e+000
1.147550316014216e-003	1.200000e+001	5.354308e+000
1.148062316014169e-003	1.200000e+001	5.370087e+000
1.148574316014121e-003	1.200000e+001	5.385822e+000
1.149086316014074e-003	1.200000e+001	5.401514e+000
1.149598316014027e-003	1.200000e+001	5.417162e+000
1.150001000000000e-003	1.200000e+001	5.429439e+000
1.150001011244765e-003	1.186506e+001	5.429439e+000
1.150001033734295e-003	1.159519e+001	5.429440e+000
1.150001078713356e-003	1.105544e+001	5.429441e+000
1.150001168671477e-003	9.975943e+000	5.429444e+000
1.150001348587718e-003	7.816947e+000	5.429450e+000
1.150001640167517e-003	4.317990e+000	5.429458e+000
1.150002000000000e-003	0.000000e+000	5.429469e+000
1.150002035983249e-003	0.000000e+000	5.429471e+000
1.150002107949745e-003	0.000000e+000	5.429472e+000
1.150002251882738e-003	0.000000e+000	5.429477e+000
1.150002539748725e-003	0.000000e+000	5.429486e+000
1.150004039748725e-003	0.000000e+000	5.429532e+000
1.150007754034439e-003	0.000000e+000	5.429645e+000
1.150011468320153e-003	0.000000e+000	5.429757e+000
1.150015182605867e-003	0.000000e+000	5.429870e+000
1.150018896891581e-003	0.000000e+000	5.429983e+000
1.150022611177295e-003	0.000000e+000	5.430095e+000
1.150026325463009e-003	0.000000e+000	5.430207e+000
1.150030039748723e-003	0.000000e+000	5.430319e+000
1.150033111177294e-003	0.000000e+000	5.430412e+000
1.150036182605865e-003	0.000000e+000	5.430504e+000
1.150039254034436e-003	0.000000e+000	5.430597e+000
1.150042325463007e-003	0.000000e+000	5.430689e+000
1.150045396891578e-003	0.000000e+000	5.430781e+000
1.150048468320150e-003	0.000000e+000	5.430872e+000
1.150051539748721e-003	0.000000e+000	5.430964e+000
1.150054039748720e-003	0.000000e+000	5.431039e+000
1.150056539748720e-003	0.000000e+000	5.431113e+000
1.150059039748720e-003	0.000000e+000	5.431187e+000
1.150061539748720e-003	0.000000e+000	5.431261e+000
1.150064039748719e-003	0.000000e+000	5.431334e+000
1.150066539748719e-003	0.000000e+000	5.431408e+000
1.150069039748719e-003	0.000000e+000	5.431481e+000
1.150071111177290e-003	0.000000e+000	5.431541e+000
1.150073182605861e-003	0.000000e+000	5.431602e+000
1.150075254034433e-003	0.000000e+000	5.431662e+000
1.150077325463004e-003	0.000000e+000	5.431722e+000
1.150079396891575e-003	0.000000e+000	5.431782e+000
1.150081468320146e-003	0.000000e+000	5.431842e+000
1.150083539748718e-003	0.000000e+000	5.431901e+000
1.150085396891575e-003	0.000000e+000	5.431954e+000
1.150087254034432e-003	0.000000e+000	5.432007e+000
1.150089111177289e-003	0.000000e+000	5.432059e+000
1.150090968320146e-003	0.000000e+000	5.432112e+000
1.150092825463003e-003	0.000000e+000	5.432164e+000
1.150094682605859e-003	0.000000e+000	5.432215e+000
1.150096539748716e-003	0.000000e+000	5.432267e+000
1.150097539748716e-003	0.000000e+000	5.432294e+000
1.150098539748716e-003	0.000000e+000	5.432322e+000
1.150099539748716e-003	0.000000e+000	5.432349e+000
1.150100539748716e-003	0.000000e+000	5.432377e+000
1.150101539748716e-003	0.000000e+000	5.432404e+000
1.150102539748716e-003	0.000000e+000	5.432431e+000
1.150103539748716e-003	0.000000e+000	5.432458e+000
1.150104039748716e-003	0.000000e+000	5.432471e+000
1.150106182605858e-003	0.000000e+000	5.432528e+000
1.150108325463001e-003	0.000000e+000	5.432585e+000
1.150110468320144e-003	0.000000e+000	5.432640e+000
1.150112611177286e-003	0.000000e+000	5.432695e+000
1.150114754034429e-003	0.000000e+000	5.432749e+000
1.150116896891572e-003	0.000000e+000	5.432802e+000
1.150119039748714e-003	0.000000e+000	5.432854e+000
1.150119539748714e-003	0.000000e+000	5.432866e+000
1.150120039748714e-003	0.000000e+000	5.432878e+000
1.150125896891571e-003	0.000000e+000	5.433012e+000
1.150131754034427e-003	0.000000e+000	5.433138e+000
1.150137611177284e-003	0.000000e+000	5.433254e+000
1.150143468320141e-003	0.000000e+000	5.433360e+000
1.150149325462997e-003	0.000000e+000	5.433458e+000
1.150155182605854e-003	0.000000e+000	5.433546e+000
1.150161039748710e-003	0.000000e+000	5.433626e+000
1.150163396891567e-003	0.000000e+000	5.433655e+000
1.150165754034424e-003	0.000000e+000	5.433683e+000
1.150168111177281e-003	0.000000e+000	5.433709e+000
1.150170468320138e-003	0.000000e+000	5.433734e+000
1.150172825462995e-003	0.000000e+000	5.433757e+000
1.150175182605852e-003	0.000000e+000	5.433779e+000
1.150177539748709e-003	0.000000e+000	5.433799e+000
1.150179111177280e-003	0.000000e+000	5.433812e+000
1.150180682605851e-003	0.000000e+000	5.433824e+000
1.150182254034423e-003	0.000000e+000	5.433835e+000
1.150183825462994e-003	0.000000e+000	5.433845e+000
1.150185396891565e-003	0.000000e+000	5.433854e+000
1.150186968320137e-003	0.000000e+000	5.433863e+000
1.150188539748708e-003	0.000000e+000	5.433871e+000
1.150190325462994e-003	0.000000e+000	5.433879e+000
1.150192111177279e-003	0.000000e+000	5.433886e+000
1.150193896891565e-003	0.000000e+000	5.433892e+000
1.150195682605850e-003	0.000000e+000	5.433896e+000
1.150197468320136e-003	0.000000e+000	5.433898e+000
1.150199254034421e-003	0.000000e+000	5.433899e+000
1.150201039748707e-003	0.000000e+000	5.433899e+000
1.150203539748707e-003	0.000000e+000	5.433897e+000
1.150206039748706e-003	0.000000e+000	5.433890e+000
1.150208539748706e-003	0.000000e+000	5.433878e+000
1.150211039748706e-003	0.000000e+000	5.433863e+000
1.150213539748706e-003	0.000000e+000	5.433844e+000
1.150216039748705e-003	0.000000e+000	5.433820e+000
1.150218539748705e-003	0.000000e+000	5.433793e+000
1.150219968320134e-003	0.000000e+000	5.433774e+000
1.150221396891562e-003	0.000000e+000	5.433755e+000
1.150222825462991e-003	0.000000e+000	5.433733e+000
1.150224254034419e-003	0.000000e+000	5.433710e+000
1.150225682605847e-003	0.000000e+000	5.433686e+000
1.150227111177276e-003	0.000000e+000	5.433659e+000
1.150228539748704e-003	0.000000e+000	5.433631e+000
1.150229468320133e-003	0.000000e+000	5.433612e+000
1.150230396891561e-003	0.000000e+000	5.433593e+000
1.150231325462990e-003	0.000000e+000	5.433572e+000
1.150232254034418e-003	0.000000e+000	5.433551e+000
1.150233182605847e-003	0.000000e+000	5.433529e+000
1.150234111177275e-003	0.000000e+000	5.433507e+000
1.150235039748704e-003	0.000000e+000	5.433483e+000
1.150236039748704e-003	0.000000e+000	5.433457e+000
1.150237039748703e-003	0.000000e+000	5.433430e+000
1.150237539748703e-003	0.000000e+000	5.433416e+000
1.150238039748703e-003	0.000000e+000	5.433403e+000
1.150238539748703e-003	0.000000e+000	5.433388e+000
1.150239039748703e-003	0.000000e+000	5.433374e+000
1.150239433556239e-003	0.000000e+000	5.433362e+000
1.150239795258844e-003	0.000000e+000	5.433352e+000
1.150240183121071e-003	0.000000e+000	5.433341e+000
1.150240605128588e-003	0.000000e+000	5.433328e+000
1.150241105128588e-003	0.000000e+000	5.433313e+000
1.150241605128587e-003	0.000000e+000	5.433298e+000
1.150242105128587e-003	0.000000e+000	5.433282e+000
1.150243105128587e-003	0.000000e+000	5.433252e+000
1.150243747985730e-003	0.000000e+000	5.433232e+000
1.150244390842873e-003	0.000000e+000	5.433212e+000
1.150245033700016e-003	0.000000e+000	5.433192e+000
1.150245676557158e-003	0.000000e+000	5.433172e+000
1.150246319414301e-003	0.000000e+000	5.433152e+000
1.150246962271444e-003	0.000000e+000	5.433132e+000
1.150247605128587e-003	0.000000e+000	5.433112e+000
1.150248605128587e-003	0.000000e+000	5.433080e+000
1.150249605128587e-003	0.000000e+000	5.433049e+000
1.150250605128587e-003	0.000000e+000	5.433017e+000
1.150251105128587e-003	0.000000e+000	5.433001e+000
1.150251605128587e-003	0.000000e+000	5.432985e+000
1.150252105128586e-003	0.000000e+000	5.432969e+000
1.150252605128586e-003	0.000000e+000	5.432953e+000
1.150253105128586e-003	0.000000e+000	5.432937e+000
1.150253605128586e-003	0.000000e+000	5.432921e+000
1.150254105128586e-003	0.000000e+000	5.432905e+000
1.150254605128586e-003	0.000000e+000	5.432889e+000
1.150255105128586e-003	0.000000e+000	5.432873e+000
1.150255605128586e-003	0.000000e+000	5.432857e+000
1.150256105128586e-003	0.000000e+000	5.432840e+000
1.150256605128586e-003	0.000000e+000	5.432824e+000
1.150257105128586e-003	0.000000e+000	5.432808e+000
1.150257605128586e-003	0.000000e+000	5.432792e+000
1.150258105128586e-003	0.000000e+000	5.432776e+000
1.150258605128586e-003	0.000000e+000	5.432760e+000
1.150259105128586e-003	0.000000e+000	5.432744e+000
1.150259605128586e-003	0.000000e+000	5.432727e+000
1.150260105128586e-003	0.000000e+000	5.432711e+000
1.150260605128586e-003	0.000000e+000	5.432695e+000
1.150261105128586e-003	0.000000e+000	5.432679e+000
1.150261605128586e-003	0.000000e+000	5.432662e+000
1.150262105128586e-003	0.000000e+000	5.432646e+000
1.150262605128586e-003	0.000000e+000	5.432630e+000
1.150263105128585e-003	0.000000e+000	5.432614e+000
1.150263605128585e-003	0.000000e+000	5.432598e+000
1.150264605128585e-003	0.000000e+000	5.432565e+000
1.150266890842871e-003	0.000000e+000	5.432491e+000
1.150269176557156e-003	0.000000e+000	5.432417e+000
1.150271462271442e-003	0.000000e+000	5.432343e+000
1.150273747985727e-003	0.000000e+000	5.432269e+000
1.150276033700013e-003	0.000000e+000	5.432194e+000
1.150278319414298e-003	0.000000e+000	5.432120e+000
1.150280605128584e-003	0.000000e+000	5.432045e+000
1.150285033700012e-003	0.000000e+000	5.431901e+000
1.150289462271440e-003	0.000000e+000	5.431757e+000
1.150293890842868e-003	0.000000e+000	5.431612e+000
1.150298319414296e-003	0.000000e+000	5.431468e+000
1.150302747985725e-003	0.000000e+000	5.431323e+000
1.150307176557153e-003	0.000000e+000	5.431179e+000
1.150311605128581e-003	0.000000e+000	5.431034e+000
1.150316105128581e-003	0.000000e+000	5.430887e+000
1.150320605128580e-003	0.000000e+000	5.430740e+000
1.150325105128580e-003	0.000000e+000	5.430593e+000
1.150329605128579e-003	0.000000e+000	5.430446e+000
1.150334105128579e-003	0.000000e+000	5.430299e+000
1.150338605128578e-003	0.000000e+000	5.430152e+000
1.150343105128578e-003	0.000000e+000	5.430005e+000
1.150347605128578e-003	0.000000e+000	5.429858e+000
1.150352105128577e-003	0.000000e+000	5.429710e+000
1.150356605128577e-003	0.000000e+000	5.429563e+000
1.150361105128576e-003	0.000000e+000	5.429416e+000
1.150365605128576e-003	0.000000e+000	5.429269e+000
1.150370105128576e-003	0.000000e+000	5.429122e+000
1.150374605128575e-003	0.000000e+000	5.428975e+000
1.150379105128575e-003	0.000000e+000	5.428828e+000
1.150383605128574e-003	0.000000e+000	5.428680e+000
1.150388105128574e-003	0.000000e+000	5.428533e+000
1.150392605128573e-003	0.000000e+000	5.428386e+000
1.150397105128573e-003	0.000000e+000	5.428239e+000
1.150401605128573e-003	0.000000e+000	5.428092e+000
1.150406105128572e-003	0.000000e+000	5.427945e+000
1.150410605128572e-003	0.000000e+000	5.427798e+000
1.150415105128571e-003	0.000000e+000	5.427650e+000
1.150419605128571e-003	0.000000e+000	5.427503e+000
1.150424105128571e-003	0.000000e+000	5.427356e+000
1.150428605128570e-003	0.000000e+000	5.427209e+000
1.150433105128570e-003	0.000000e+000	5.427062e+000
1.150437605128569e-003	0.000000e+000	5.426915e+000
1.150442105128569e-003	0.000000e+000	5.426768e+000
1.150446605128568e-003	0.000000e+000	5.426620e+000
1.150451105128568e-003	0.000000e+000	5.426473e+000
1.150455605128568e-003	0.000000e+000	5.426326e+000
1.150460105128567e-003	0.000000e+000	5.426179e+000
1.150464605128567e-003	0.000000e+000	5.426032e+000
1.150469105128566e-003	0.000000e+000	5.425884e+000
1.150473605128566e-003	0.000000e+000	5.425737e+000
1.150478105128566e-003	0.000000e+000	5.425590e+000
1.150482605128565e-003	0.000000e+000	5.425443e+000
1.150487105128565e-003	0.000000e+000	5.425296e+000
1.150491605128564e-003	0.000000e+000	5.425149e+000
1.150496105128564e-003	0.000000e+000	5.425002e+000
1.150500605128563e-003	0.000000e+000	5.424854e+000
1.150505105128563e-003	0.000000e+000	5.424707e+000
1.150509605128563e-003	0.000000e+000	5.424560e+000
1.150514105128562e-003	0.000000e+000	5.424413e+000
1.150518605128562e-003	0.000000e+000	5.424266e+000
1.150523105128561e-003	0.000000e+000	5.424119e+000
1.150527605128561e-003	0.000000e+000	5.423972e+000
1.150532105128561e-003	0.000000e+000	5.423825e+000
1.150536605128560e-003	0.000000e+000	5.423678e+000
1.150541105128560e-003	0.000000e+000	5.423531e+000
1.150545605128559e-003	0.000000e+000	5.423383e+000
1.150550105128559e-003	0.000000e+000	5.423236e+000
1.150554605128558e-003	0.000000e+000	5.423089e+000
1.150559105128558e-003	0.000000e+000	5.422942e+000
1.150563605128558e-003	0.000000e+000	5.422795e+000
1.150568105128557e-003	0.000000e+000	5.422648e+000
1.150572605128557e-003	0.000000e+000	5.422501e+000
1.150577105128556e-003	0.000000e+000	5.422354e+000
1.150581605128556e-003	0.000000e+000	5.422207e+000
1.150586105128556e-003	0.000000e+000	5.422060e+000
1.150590605128555e-003	0.000000e+000	5.421913e+000
1.150595105128555e-003	0.000000e+000	5.421765e+000
1.150597962271412e-003	0.000000e+000	5.421672e+000
1.150600819414268e-003	0.000000e+000	5.421579e+000
1.150603676557125e-003	0.000000e+000	5.421485e+000
1.150606533699982e-003	0.000000e+000	5.421392e+000
1.150609390842839e-003	0.000000e+000	5.421299e+000
1.150612247985696e-003	0.000000e+000	5.421205e+000
1.150615105128553e-003	0.000000e+000	5.421112e+000
1.150615605128553e-003	0.000000e+000	5.421095e+000
1.150620105128552e-003	0.000000e+000	5.420948e+000
1.150624605128552e-003	0.000000e+000	5.420801e+000
1.150629105128552e-003	0.000000e+000	5.420654e+000
1.150633605128551e-003	0.000000e+000	5.420507e+000
1.150638105128551e-003	0.000000e+000	5.420360e+000
1.150642605128550e-003	0.000000e+000	5.420213e+000
1.150647105128550e-003	0.000000e+000	5.420066e+000
1.150651605128549e-003	0.000000e+000	5.419919e+000
1.150656105128549e-003	0.000000e+000	5.419772e+000
1.150660605128549e-003	0.000000e+000	5.419625e+000
1.150665105128548e-003	0.000000e+000	5.419478e+000
1.150669605128548e-003	0.000000e+000	5.419331e+000
1.150674105128547e-003	0.000000e+000	5.419184e+000
1.150678605128547e-003	0.000000e+000	5.419037e+000
1.150683033699975e-003	0.000000e+000	5.418893e+000
1.150687462271403e-003	0.000000e+000	5.418748e+000
1.150691890842832e-003	0.000000e+000	5.418603e+000
1.150696319414260e-003	0.000000e+000	5.418459e+000
1.150700747985688e-003	0.000000e+000	5.418314e+000
1.150705176557116e-003	0.000000e+000	5.418169e+000
1.150709605128544e-003	0.000000e+000	5.418025e+000
1.150713962271401e-003	0.000000e+000	5.417882e+000
1.150718319414257e-003	0.000000e+000	5.417740e+000
1.150722676557114e-003	0.000000e+000	5.417598e+000
1.150727033699971e-003	0.000000e+000	5.417456e+000
1.150731390842828e-003	0.000000e+000	5.417313e+000
1.150735747985684e-003	0.000000e+000	5.417171e+000
1.150740105128541e-003	0.000000e+000	5.417029e+000
1.150744319414255e-003	0.000000e+000	5.416891e+000
1.150748533699969e-003	0.000000e+000	5.416753e+000
1.150752747985683e-003	0.000000e+000	5.416616e+000
1.150756962271397e-003	0.000000e+000	5.416478e+000
1.150761176557111e-003	0.000000e+000	5.416340e+000
1.150765390842825e-003	0.000000e+000	5.416203e+000
1.150769605128539e-003	0.000000e+000	5.416065e+000
1.150774015842824e-003	0.000000e+000	5.415921e+000
1.150778426557109e-003	0.000000e+000	5.415777e+000
1.150782837271395e-003	0.000000e+000	5.415633e+000
1.150787247985680e-003	0.000000e+000	5.415489e+000
1.150791658699965e-003	0.000000e+000	5.415345e+000
1.150796069414250e-003	0.000000e+000	5.415201e+000
1.150800480128536e-003	0.000000e+000	5.415058e+000
1.150804837271393e-003	0.000000e+000	5.414915e+000
1.150809194414249e-003	0.000000e+000	5.414773e+000
1.150813551557106e-003	0.000000e+000	5.414630e+000
1.150817908699963e-003	0.000000e+000	5.414488e+000
1.150822265842820e-003	0.000000e+000	5.414346e+000
1.150826622985676e-003	0.000000e+000	5.414204e+000
1.150830980128533e-003	0.000000e+000	5.414062e+000
1.150836622985675e-003	0.000000e+000	5.413878e+000
1.150842265842818e-003	0.000000e+000	5.413694e+000
1.150847908699960e-003	0.000000e+000	5.413509e+000
1.150853551557102e-003	0.000000e+000	5.413325e+000
1.150859194414244e-003	0.000000e+000	5.413141e+000
1.150864837271387e-003	0.000000e+000	5.412957e+000
1.150870480128529e-003	0.000000e+000	5.412773e+000
1.150879337271386e-003	0.000000e+000	5.412484e+000
1.150888194414242e-003	0.000000e+000	5.412195e+000
1.150897051557098e-003	0.000000e+000	5.411906e+000
1.150905908699955e-003	0.000000e+000	5.411617e+000
1.150914765842811e-003	0.000000e+000	5.411328e+000
1.150923622985667e-003	0.000000e+000	5.411039e+000
1.150932480128523e-003	0.000000e+000	5.410750e+000
1.150948694414236e-003	0.000000e+000	5.410221e+000
1.150964908699949e-003	0.000000e+000	5.409692e+000
1.150981122985662e-003	0.000000e+000	5.409163e+000
1.150997337271375e-003	0.000000e+000	5.408634e+000
1.151013551557087e-003	0.000000e+000	5.408106e+000
1.151029765842800e-003	0.000000e+000	5.407577e+000
1.151045980128513e-003	0.000000e+000	5.407048e+000
1.151125480128506e-003	0.000000e+000	5.404457e+000
1.151637480128458e-003	0.000000e+000	5.387794e+000
1.152149480128411e-003	0.000000e+000	5.371175e+000
1.152661480128363e-003	0.000000e+000	5.354601e+000
1.153173480128316e-003	0.000000e+000	5.338071e+000
1.153685480128268e-003	0.000000e+000	5.321586e+000
1.154197480128221e-003	0.000000e+000	5.305145e+000
1.154709480128173e-003	0.000000e+000	5.288748e+000
1.155221480128126e-003	0.000000e+000	5.272395e+000
1.155733480128079e-003	0.000000e+000	5.256086e+000
1.156245480128031e-003	0.000000e+000	5.239821e+000
1.156757480127984e-003	0.000000e+000	5.223599e+000
1.157269480127936e-003	0.000000e+000	5.207421e+000
1.157781480127889e-003	0.000000e+000	5.191286e+000
1.158293480127841e-003	0.000000e+000	5.175194e+000
1.158805480127794e-003	0.000000e+000	5.159146e+000
1.159317480127746e-003	0.000000e+000	5.143141e+000
1.159829480127699e-003	0.000000e+000	5.127179e+000
1.160000000000000e-003	0.000000e+000	5.121872e+000
1.160000000487933e-003	5.855197e-003	5.121872e+000
1.160000001463799e-003	1.756559e-002	5.121872e+000
1.160000003415531e-003	4.098637e-002	5.121872e+000
1.160000007288835e-003	8.746602e-002	5.121871e+000
1.160000013677432e-003	1.641292e-001	5.121871e+000
1.160000020472505e-003	2.456701e-001	5.121871e+000
1.160000028853327e-003	3.462399e-001	5.121871e+000
1.160000042663299e-003	5.119596e-001	5.121871e+000
1.160000066666786e-003	8.000014e-001	5.121870e+000
1.160000111919072e-003	1.343029e+000	5.121868e+000
1.160000202423643e-003	2.429084e+000	5.121866e+000
1.160000383432786e-003	4.601193e+000	5.121860e+000
1.160000637981714e-003	7.655781e+000	5.121852e+000
1.160001000000000e-003	1.200000e+001	5.121841e+000
1.160001036201829e-003	1.200000e+001	5.121840e+000
