time	V(vd)	V(vg)	Id(M1)
6.837380920639968e-004	1.903092e+001	4.037746e+000	1.011975e-001
6.837390920639967e-004	1.904740e+001	3.982460e+000	6.528745e-002
6.837400920639966e-004	1.906054e+001	3.926074e+000	4.244537e-002
6.837410920639965e-004	1.907113e+001	3.869136e+000	2.960460e-002
6.837420920639964e-004	1.907984e+001	3.812104e+000	2.316443e-002
6.837430920639963e-004	1.908716e+001	3.755327e+000	2.015495e-002
6.837440920639962e-004	1.909343e+001	3.699043e+000	1.871986e-002
6.837450920639961e-004	1.909891e+001	3.643402e+000	1.792755e-002
6.837460920639960e-004	1.910377e+001	3.588495e+000	1.738642e-002
6.837480920639958e-004	1.911207e+001	3.481091e+000	1.654782e-002
6.837506634925670e-004	1.912007e+001	3.348319e+000	1.565290e-002
6.837532349211383e-004	1.912723e+001	3.220994e+000	1.480916e-002
6.837558063497094e-004	1.913354e+001	3.099114e+000	1.401660e-002
6.837583777782806e-004	1.913902e+001	2.982679e+000	1.327520e-002
6.837609492068517e-004	1.914365e+001	2.871691e+000	1.258498e-002
6.837635206354230e-004	1.914745e+001	2.766148e+000	1.194594e-002
6.837660920639942e-004	1.915040e+001	2.666050e+000	1.135807e-002
6.837690920639939e-004	1.915380e+001	2.555574e+000	1.069956e-002
6.837720920639936e-004	1.915692e+001	2.450516e+000	1.007561e-002
6.837750920639933e-004	1.915977e+001	2.350876e+000	9.486238e-003
6.837780920639931e-004	1.916234e+001	2.256654e+000	8.931429e-003
6.837810920639928e-004	1.916463e+001	2.167849e+000	8.411187e-003
6.837840920639925e-004	1.916665e+001	2.084462e+000	7.925512e-003
6.837870920639922e-004	1.916839e+001	2.006494e+000	7.474405e-003
6.837906634925633e-004	1.917032e+001	1.919446e+000	6.971325e-003
6.837942349211345e-004	1.917211e+001	1.837359e+000	6.498002e-003
6.837978063497055e-004	1.917375e+001	1.760233e+000	6.054435e-003
6.838013777782766e-004	1.917525e+001	1.688068e+000	5.640625e-003
6.838049492068477e-004	1.917660e+001	1.620863e+000	5.256572e-003
6.838085206354188e-004	1.917781e+001	1.558619e+000	4.902275e-003
6.838120920639899e-004	1.917887e+001	1.501335e+000	4.577735e-003
6.838166634925609e-004	1.918013e+001	1.433638e+000	4.195301e-003
6.838212349211320e-004	1.918128e+001	1.370601e+000	3.840240e-003
6.838258063497029e-004	1.918235e+001	1.312223e+000	3.512550e-003
6.838303777782739e-004	1.918331e+001	1.258505e+000	3.212231e-003
6.838349492068449e-004	1.918418e+001	1.209446e+000	2.939284e-003
6.838395206354160e-004	1.918495e+001	1.165046e+000	2.693708e-003
6.838440920639869e-004	1.918563e+001	1.125305e+000	2.475504e-003
6.838486634925579e-004	1.918627e+001	1.088501e+000	2.274312e-003
6.838532349211290e-004	1.918686e+001	1.054169e+000	2.087463e-003
6.838578063497000e-004	1.918741e+001	1.022307e+000	1.914956e-003
6.838623777782709e-004	1.918792e+001	9.929167e-001	1.756791e-003
6.838669492068419e-004	1.918839e+001	9.659973e-001	1.612967e-003
6.838715206354130e-004	1.918882e+001	9.415489e-001	1.483486e-003
6.838760920639840e-004	1.918920e+001	9.195715e-001	1.368346e-003
6.838808063496978e-004	1.918958e+001	8.985546e-001	1.259071e-003
6.838855206354117e-004	1.918993e+001	8.789205e-001	1.157706e-003
6.838902349211256e-004	1.919027e+001	8.606695e-001	1.064252e-003
6.838949492068393e-004	1.919058e+001	8.438013e-001	9.787088e-004
6.838996634925532e-004	1.919088e+001	8.283161e-001	9.010757e-004
6.839043777782671e-004	1.919115e+001	8.142139e-001	8.313532e-004
6.839090920639809e-004	1.919140e+001	8.014946e-001	7.695412e-004
6.839140920639805e-004	1.919166e+001	7.889622e-001	7.093666e-004
6.839190920639800e-004	1.919191e+001	7.772336e-001	6.536594e-004
6.839240920639795e-004	1.919214e+001	7.663088e-001	6.024198e-004
6.839290920639791e-004	1.919237e+001	7.561878e-001	5.556476e-004
6.839340920639786e-004	1.919258e+001	7.468705e-001	5.133429e-004
6.839390920639781e-004	1.919278e+001	7.383571e-001	4.755057e-004
6.839440920639777e-004	1.919298e+001	7.306475e-001	4.421359e-004
6.839493777782629e-004	1.919317e+001	7.230379e-001	4.097474e-004
6.839546634925481e-004	1.919336e+001	7.158869e-001	3.797671e-004
6.839599492068333e-004	1.919355e+001	7.091944e-001	3.521951e-004
6.839652349211186e-004	1.919373e+001	7.029605e-001	3.270313e-004
6.839705206354038e-004	1.919390e+001	6.971850e-001	3.042758e-004
6.839758063496890e-004	1.919407e+001	6.918682e-001	2.839285e-004
6.839810920639742e-004	1.919424e+001	6.870098e-001	2.659895e-004
6.839869492068308e-004	1.919442e+001	6.819631e-001	2.477547e-004
6.839928063496875e-004	1.919459e+001	6.772028e-001	2.308860e-004
6.839986634925440e-004	1.919476e+001	6.727291e-001	2.153835e-004
6.840045206354007e-004	1.919493e+001	6.685419e-001	2.012472e-004
6.840103777782572e-004	1.919510e+001	6.646413e-001	1.884769e-004
6.840162349211139e-004	1.919526e+001	6.610271e-001	1.770728e-004
6.840220920639704e-004	1.919542e+001	6.576995e-001	1.670348e-004
6.840289492068269e-004	1.919560e+001	6.540362e-001	1.562676e-004
6.840358063496835e-004	1.919579e+001	6.505711e-001	1.463179e-004
6.840426634925399e-004	1.919597e+001	6.473042e-001	1.371857e-004
6.840495206353965e-004	1.919615e+001	6.442356e-001	1.288709e-004
6.840563777782530e-004	1.919633e+001	6.413651e-001	1.213737e-004
6.840632349211095e-004	1.919651e+001	6.386929e-001	1.146939e-004
6.840700920639660e-004	1.919668e+001	6.362190e-001	1.088317e-004
6.840735206353943e-004	1.919677e+001	6.350160e-001	1.060011e-004
6.840769492068225e-004	1.919685e+001	6.338432e-001	1.032792e-004
6.840803777782507e-004	1.919694e+001	6.327006e-001	1.006660e-004
6.840838063496790e-004	1.919703e+001	6.315883e-001	9.816164e-005
6.840872349211073e-004	1.919711e+001	6.305062e-001	9.576600e-005
6.840906634925355e-004	1.919720e+001	6.294544e-001	9.347910e-005
6.840940920639638e-004	1.919728e+001	6.284328e-001	9.130095e-005
6.840950920639637e-004	1.919731e+001	6.281388e-001	9.067840e-005
6.841042349211057e-004	1.919754e+001	6.255830e-001	8.545845e-005
6.841133777782477e-004	1.919776e+001	6.231564e-001	8.063452e-005
6.841225206353897e-004	1.919799e+001	6.208588e-001	7.620663e-005
6.841316634925317e-004	1.919822e+001	6.186904e-001	7.217476e-005
6.841408063496737e-004	1.919844e+001	6.166511e-001	6.853893e-005
6.841499492068157e-004	1.919866e+001	6.147409e-001	6.529912e-005
6.841590920639577e-004	1.919889e+001	6.129597e-001	6.245534e-005
6.841708063496710e-004	1.919917e+001	6.108008e-001	5.911122e-005
6.841825206353842e-004	1.919946e+001	6.087480e-001	5.602093e-005
6.841942349210974e-004	1.919974e+001	6.068014e-001	5.318445e-005
6.842059492068105e-004	1.920002e+001	6.049611e-001	5.060181e-005
6.842176634925237e-004	1.920030e+001	6.032269e-001	4.827298e-005
6.842293777782369e-004	1.920058e+001	6.015990e-001	4.619798e-005
6.842410920639501e-004	1.920086e+001	6.000773e-001	4.437681e-005
6.842562349210916e-004	1.920123e+001	5.982128e-001	4.221046e-005
6.842713777782330e-004	1.920159e+001	5.964374e-001	4.020606e-005
6.842865206353745e-004	1.920194e+001	5.947512e-001	3.836361e-005
6.843016634925159e-004	1.920230e+001	5.931541e-001	3.668311e-005
6.843168063496574e-004	1.920266e+001	5.916462e-001	3.516455e-005
6.843319492067988e-004	1.920302e+001	5.902274e-001	3.380793e-005
6.843470920639403e-004	1.920337e+001	5.888978e-001	3.261326e-005
6.843669492067956e-004	1.920384e+001	5.872434e-001	3.116898e-005
6.843868063496509e-004	1.920430e+001	5.856666e-001	2.983055e-005
6.844066634925062e-004	1.920476e+001	5.841674e-001	2.859796e-005
6.844265206353616e-004	1.920522e+001	5.827458e-001	2.747123e-005
6.844463777782168e-004	1.920568e+001	5.814018e-001	2.645036e-005
6.844662349210722e-004	1.920614e+001	5.801354e-001	2.553533e-005
6.844860920639274e-004	1.920659e+001	5.789467e-001	2.472616e-005
6.845120920639250e-004	1.920718e+001	5.774681e-001	2.374636e-005
6.845380920639226e-004	1.920777e+001	5.760575e-001	2.283601e-005
6.845640920639202e-004	1.920836e+001	5.747150e-001	2.199512e-005
6.845900920639178e-004	1.920895e+001	5.734406e-001	2.122369e-005
6.846160920639154e-004	1.920953e+001	5.722342e-001	2.052172e-005
6.846420920639130e-004	1.921011e+001	5.710959e-001	1.988920e-005
6.846680920639106e-004	1.921069e+001	5.700257e-001	1.932613e-005
6.847018063496218e-004	1.921143e+001	5.687056e-001	1.864804e-005
6.847355206353329e-004	1.921217e+001	5.674448e-001	1.801553e-005
6.847692349210441e-004	1.921290e+001	5.662434e-001	1.742861e-005
6.848029492067552e-004	1.921363e+001	5.651012e-001	1.688728e-005
6.848366634924664e-004	1.921436e+001	5.640184e-001	1.639154e-005
6.848703777781775e-004	1.921508e+001	5.629948e-001	1.594139e-005
6.849040920638887e-004	1.921580e+001	5.620306e-001	1.553683e-005
6.849346634924573e-004	1.921644e+001	5.611868e-001	1.518662e-005
6.849652349210259e-004	1.921708e+001	5.603710e-001	1.485343e-005
6.849958063495945e-004	1.921772e+001	5.595832e-001	1.453724e-005
6.850263777781631e-004	1.921836e+001	5.588233e-001	1.423806e-005
6.850569492067316e-004	1.921899e+001	5.580915e-001	1.395589e-005
6.850875206353003e-004	1.921961e+001	5.573876e-001	1.369072e-005
6.851180920638689e-004	1.922024e+001	5.567117e-001	1.344256e-005
6.851190920638688e-004	1.922026e+001	5.566897e-001	1.343453e-005
6.851698063495784e-004	1.922128e+001	5.556210e-001	1.305101e-005
6.852205206352880e-004	1.922230e+001	5.545967e-001	1.268926e-005
6.852712349209976e-004	1.922330e+001	5.536166e-001	1.234929e-005
6.853219492067071e-004	1.922430e+001	5.526808e-001	1.203111e-005
6.853726634924167e-004	1.922528e+001	5.517893e-001	1.173470e-005
6.854233777781263e-004	1.922625e+001	5.509421e-001	1.146007e-005
6.854740920638359e-004	1.922722e+001	5.501392e-001	1.120722e-005
6.855370920638300e-004	1.922840e+001	5.491839e-001	1.090965e-005
6.856000920638242e-004	1.922956e+001	5.482651e-001	1.062657e-005
6.856630920638184e-004	1.923071e+001	5.473827e-001	1.035796e-005
6.857260920638125e-004	1.923185e+001	5.465368e-001	1.010384e-005
6.857890920638067e-004	1.923297e+001	5.457273e-001	9.864202e-006
6.858520920638008e-004	1.923407e+001	5.449543e-001	9.639043e-006
6.859150920637950e-004	1.923515e+001	5.442178e-001	9.428366e-006
6.859475206352206e-004	1.923571e+001	5.438459e-001	9.321979e-006
6.859799492066461e-004	1.923625e+001	5.434800e-001	9.217726e-006
6.860123777780717e-004	1.923680e+001	5.431203e-001	9.115608e-006
6.860448063494973e-004	1.923734e+001	5.427667e-001	9.015624e-006
6.860772349209229e-004	1.923787e+001	5.424191e-001	8.917776e-006
6.861096634923484e-004	1.923840e+001	5.420777e-001	8.822062e-006
6.861420920637740e-004	1.923893e+001	5.417424e-001	8.728482e-006
6.861430920637739e-004	1.923895e+001	5.417322e-001	8.725618e-006
6.862333777780512e-004	1.924039e+001	5.408325e-001	8.476540e-006
6.863236634923285e-004	1.924180e+001	5.399613e-001	8.236559e-006
6.864139492066059e-004	1.924318e+001	5.391185e-001	8.005674e-006
6.865042349208833e-004	1.924453e+001	5.383043e-001	7.783886e-006
6.865945206351606e-004	1.924584e+001	5.375185e-001	7.571194e-006
6.866848063494380e-004	1.924712e+001	5.367612e-001	7.367598e-006
6.867750920637153e-004	1.924836e+001	5.360324e-001	7.173099e-006
6.868309492065672e-004	1.924912e+001	5.355880e-001	7.054564e-006
6.868868063494193e-004	1.924986e+001	5.351496e-001	6.937884e-006
6.869426634922712e-004	1.925058e+001	5.347172e-001	6.823059e-006
6.869985206351232e-004	1.925130e+001	5.342908e-001	6.710089e-006
6.870543777779751e-004	1.925200e+001	5.338704e-001	6.598974e-006
6.871102349208272e-004	1.925269e+001	5.334560e-001	6.489713e-006
6.871660920636791e-004	1.925337e+001	5.330476e-001	6.382307e-006
6.871670920636790e-004	1.925338e+001	5.330403e-001	6.380393e-006
6.873132349208083e-004	1.925510e+001	5.320008e-001	6.107899e-006
6.874593777779376e-004	1.925672e+001	5.309787e-001	5.841761e-006
6.876055206350670e-004	1.925825e+001	5.299740e-001	5.581979e-006
6.877516634921962e-004	1.925970e+001	5.289867e-001	5.328553e-006
6.878978063493256e-004	1.926106e+001	5.280168e-001	5.081483e-006
6.880439492064548e-004	1.926233e+001	5.270643e-001	4.840769e-006
6.881900920635842e-004	1.926351e+001	5.261291e-001	4.606411e-006
6.881910920635841e-004	1.926352e+001	5.261227e-001	4.604809e-006
6.883372349207134e-004	1.926461e+001	5.251904e-001	4.373248e-006
6.884833777778427e-004	1.926561e+001	5.242577e-001	4.144345e-006
6.886295206349721e-004	1.926653e+001	5.233244e-001	3.918100e-006
6.887756634921013e-004	1.926735e+001	5.223908e-001	3.694512e-006
6.889218063492307e-004	1.926808e+001	5.214566e-001	3.473581e-006
6.890679492063599e-004	1.926873e+001	5.205220e-001	3.255307e-006
6.892140920634893e-004	1.926928e+001	5.195870e-001	3.039691e-006
6.892150920634892e-004	1.926928e+001	5.195805e-001	3.038217e-006
6.893612349206185e-004	1.926975e+001	5.186381e-001	2.824031e-006
6.895073777777478e-004	1.927011e+001	5.176847e-001	2.611021e-006
6.896535206348772e-004	1.927039e+001	5.167206e-001	2.399187e-006
6.897996634920064e-004	1.927057e+001	5.157456e-001	2.188529e-006
6.899458063491358e-004	1.927067e+001	5.147598e-001	1.979047e-006
6.900919492062650e-004	1.927066e+001	5.137632e-001	1.770742e-006
6.902380920633944e-004	1.927057e+001	5.127558e-001	1.563613e-006
6.902390920633943e-004	1.927057e+001	5.127488e-001	1.562196e-006
6.903852349205236e-004	1.927038e+001	5.117260e-001	1.355707e-006
6.905313777776529e-004	1.927010e+001	5.106840e-001	1.149531e-006
6.906775206347823e-004	1.926971e+001	5.096229e-001	9.436660e-007
6.908236634919115e-004	1.926923e+001	5.085426e-001	7.381136e-007
6.909698063490409e-004	1.926866e+001	5.074431e-001	5.328732e-007
6.911159492061701e-004	1.926798e+001	5.063244e-001	3.279449e-007
6.912620920632995e-004	1.926721e+001	5.051866e-001	1.233287e-007
6.912630920632994e-004	1.926721e+001	5.051787e-001	1.219265e-007
6.914092349204287e-004	1.926634e+001	5.040178e-001	-8.269424e-008
6.915553777775580e-004	1.926537e+001	5.028288e-001	-2.878883e-007
6.917015206346874e-004	1.926429e+001	5.016118e-001	-4.936557e-007
6.918476634918166e-004	1.926311e+001	5.003667e-001	-6.999964e-007
6.919938063489460e-004	1.926182e+001	4.990936e-001	-9.069104e-007
6.921399492060752e-004	1.926043e+001	4.977924e-001	-1.114398e-006
6.922860920632046e-004	1.925894e+001	4.964632e-001	-1.322458e-006
6.922870920632045e-004	1.925893e+001	4.964539e-001	-1.323888e-006
6.923393777774853e-004	1.925837e+001	4.959692e-001	-1.398719e-006
6.923916634917662e-004	1.925779e+001	4.954800e-001	-1.473735e-006
6.924439492060470e-004	1.925720e+001	4.949863e-001	-1.548936e-006
6.924962349203280e-004	1.925659e+001	4.944880e-001	-1.624324e-006
6.925485206346089e-004	1.925598e+001	4.939852e-001	-1.699897e-006
6.926008063488897e-004	1.925534e+001	4.934779e-001	-1.775655e-006
6.926530920631706e-004	1.925470e+001	4.929661e-001	-1.851600e-006
6.927469492060190e-004	1.925350e+001	4.920362e-001	-1.988326e-006
6.928408063488675e-004	1.925225e+001	4.910890e-001	-2.126067e-006
6.929346634917159e-004	1.925096e+001	4.901245e-001	-2.264822e-006
6.930285206345644e-004	1.924961e+001	4.891426e-001	-2.404591e-006
6.931223777774128e-004	1.924822e+001	4.881435e-001	-2.545374e-006
6.932162349202613e-004	1.924678e+001	4.871270e-001	-2.687172e-006
6.933100920631097e-004	1.924529e+001	4.860932e-001	-2.829985e-006
6.933110920631096e-004	1.924527e+001	4.860820e-001	-2.831516e-006
6.933338259737846e-004	1.924490e+001	4.858283e-001	-2.866371e-006
6.933343366999998e-004	1.924489e+001	4.858226e-001	-2.867162e-006
6.933343877726214e-004	1.924489e+001	4.858183e-001	-2.278825e-006
6.933344899178644e-004	1.924489e+001	4.858087e-001	-9.012883e-007
6.933346942083504e-004	1.924488e+001	4.857894e-001	1.807751e-006
6.933349281190275e-004	1.924488e+001	4.857681e-001	4.333914e-006
6.933353366999999e-004	1.924487e+001	4.857318e-001	7.969160e-006
6.933353775580972e-004	1.924487e+001	4.857313e-001	7.781076e-006
6.933354592742916e-004	1.924487e+001	4.857312e-001	7.154508e-006
6.933356227066805e-004	1.924487e+001	4.857320e-001	5.689686e-006
6.933359495714584e-004	1.924486e+001	4.857349e-001	2.999463e-006
6.933365653175165e-004	1.924485e+001	4.857476e-001	-1.670016e-006
6.933375653175164e-004	1.924484e+001	4.857866e-001	-8.978868e-006
6.933385653175163e-004	1.924482e+001	4.858498e-001	-1.631405e-005
6.933395653175162e-004	1.924481e+001	4.859425e-001	-2.404886e-005
6.933405653175161e-004	1.924479e+001	4.860686e-001	-3.250049e-005
6.933415653175160e-004	1.924477e+001	4.862319e-001	-4.187337e-005
6.933425653175159e-004	1.924476e+001	4.864369e-001	-5.229519e-005
6.933435653175158e-004	1.924474e+001	4.866879e-001	-6.385960e-005
6.933445653175157e-004	1.924473e+001	4.869898e-001	-7.665815e-005
6.933455653175156e-004	1.924471e+001	4.873478e-001	-9.078890e-005
6.933465653175155e-004	1.924470e+001	4.877672e-001	-1.063372e-004
6.933475653175154e-004	1.924468e+001	4.882537e-001	-1.233417e-004
6.933485653175153e-004	1.924467e+001	4.888121e-001	-1.417588e-004
6.933495653175152e-004	1.924465e+001	4.894465e-001	-1.614546e-004
6.933505653175152e-004	1.924464e+001	4.901605e-001	-1.822440e-004
6.933515653175151e-004	1.924462e+001	4.909568e-001	-2.039858e-004
6.933525653175150e-004	1.924461e+001	4.918394e-001	-2.267208e-004
6.933535653175149e-004	1.924460e+001	4.928147e-001	-2.508406e-004
6.933545653175148e-004	1.924458e+001	4.938945e-001	-2.773112e-004
6.933555653175147e-004	1.924457e+001	4.951014e-001	-3.080858e-004
6.933565653175146e-004	1.924456e+001	4.964800e-001	-3.472153e-004
6.933575653175145e-004	1.924454e+001	4.981371e-001	-4.053259e-004
6.933585653175144e-004	1.924453e+001	5.003104e-001	-5.059966e-004
6.933595653175143e-004	1.924453e+001	5.032312e-001	-6.603552e-004
6.933605653175142e-004	1.924452e+001	5.069132e-001	-8.431119e-004
6.933615653175141e-004	1.924452e+001	5.112669e-001	-1.026875e-003
6.933625653175140e-004	1.924452e+001	5.162397e-001	-1.203649e-003
6.933635653175140e-004	1.924452e+001	5.217975e-001	-1.372200e-003
6.933645653175139e-004	1.924452e+001	5.279188e-001	-1.533712e-003
6.933655653175138e-004	1.924452e+001	5.345998e-001	-1.691232e-003
6.933665653175137e-004	1.924452e+001	5.418658e-001	-1.850354e-003
6.933675653175136e-004	1.924452e+001	5.498651e-001	-2.030876e-003
6.933685653175135e-004	1.924453e+001	5.595061e-001	-2.348145e-003
6.933695653175134e-004	1.924456e+001	5.729399e-001	-3.034104e-003
6.933705653175133e-004	1.924461e+001	5.923136e-001	-4.204791e-003
6.933715653175132e-004	1.924469e+001	6.183096e-001	-5.710167e-003
6.933725653175131e-004	1.924478e+001	6.505359e-001	-7.323164e-003
6.933735653175130e-004	1.924488e+001	6.885154e-001	-8.920562e-003
6.933745653175129e-004	1.924499e+001	7.319319e-001	-1.046576e-002
6.933755653175128e-004	1.924511e+001	7.805392e-001	-1.195103e-002
6.933765653175127e-004	1.924524e+001	8.341266e-001	-1.337774e-002
6.933775653175127e-004	1.924537e+001	8.925077e-001	-1.475001e-002
6.933785653175126e-004	1.924551e+001	9.555122e-001	-1.607210e-002
6.933795653175125e-004	1.924565e+001	1.022979e+000	-1.734756e-002
6.933805653175124e-004	1.924580e+001	1.094755e+000	-1.857888e-002
6.933825653175122e-004	1.924611e+001	1.250615e+000	-2.091416e-002
6.933845653175120e-004	1.924644e+001	1.421845e+000	-2.308004e-002
6.933865653175118e-004	1.924677e+001	1.607125e+000	-2.506938e-002
6.933885653175116e-004	1.924712e+001	1.805041e+000	-2.687032e-002
6.933895653175115e-004	1.924729e+001	1.908267e+000	-2.769586e-002
6.933905653175114e-004	1.924746e+001	2.014075e+000	-2.846914e-002
6.933915653175114e-004	1.924763e+001	2.122264e+000	-2.918885e-002
6.933925653175113e-004	1.924781e+001	2.232627e+000	-2.985375e-002
6.933935653175112e-004	1.924798e+001	2.344953e+000	-3.046258e-002
6.933945653175111e-004	1.924815e+001	2.459031e+000	-3.101440e-002
6.933955653175110e-004	1.924831e+001	2.574643e+000	-3.150836e-002
6.933965653175109e-004	1.924847e+001	2.691574e+000	-3.194362e-002
6.933975653175108e-004	1.924863e+001	2.809604e+000	-3.231976e-002
6.933985653175107e-004	1.924879e+001	2.928522e+000	-3.263731e-002
6.933995653175106e-004	1.924894e+001	3.048127e+000	-3.289807e-002
6.934005653175105e-004	1.924909e+001	3.168234e+000	-3.310505e-002
6.934015653175104e-004	1.924923e+001	3.288674e+000	-3.326219e-002
6.934025653175103e-004	1.924937e+001	3.409297e+000	-3.337382e-002
6.934035653175102e-004	1.924951e+001	3.529970e+000	-3.344422e-002
6.934045653175102e-004	1.924964e+001	3.650573e+000	-3.347556e-002
6.934055653175101e-004	1.924976e+001	3.770999e+000	-3.344986e-002
6.934065653175100e-004	1.924987e+001	3.891144e+000	-3.316034e-002
6.934075653175099e-004	1.924990e+001	4.010846e+000	-3.104037e-002
6.934085653175098e-004	1.924953e+001	4.129680e+000	-1.988497e-002
6.934095653175097e-004	1.924796e+001	4.246708e+000	1.793413e-002
6.934105653175096e-004	1.924407e+001	4.360709e+000	1.047564e-001
6.934115653175095e-004	1.923694e+001	4.470826e+000	2.533704e-001
6.934125653175094e-004	1.922609e+001	4.576781e+000	4.625684e-001
6.934135653175093e-004	1.921111e+001	4.678527e+000	7.240697e-001
6.934145653175092e-004	1.919127e+001	4.775861e+000	1.027841e+000
6.934155653175091e-004	1.916463e+001	4.867977e+000	1.361511e+000
6.934165653175090e-004	1.912412e+001	4.951443e+000	1.698663e+000
6.934175653175089e-004	1.905199e+001	5.017725e+000	1.972881e+000
6.934179450400506e-004	1.894868e+001	5.004791e+000	1.811295e+000
6.934181441655531e-004	1.874128e+001	4.923002e+000	1.038303e+000
6.934182035767899e-004	1.859287e+001	4.853286e+000	6.587873e-001
6.934182619706248e-004	1.841371e+001	4.763779e+000	5.036728e-001
6.934182837550955e-004	1.835877e+001	4.736699e+000	4.456434e-001
6.934183045860527e-004	1.831392e+001	4.715005e+000	3.862418e-001
6.934183248396679e-004	1.827432e+001	4.695565e+000	3.723409e-001
6.934183431153631e-004	1.824195e+001	4.679947e+000	3.490130e-001
6.934183775683411e-004	1.818780e+001	4.654076e+000	3.220449e-001
6.934184227383911e-004	1.812774e+001	4.626048e+000	2.926793e-001
6.934185130784913e-004	1.803172e+001	4.583003e+000	2.529974e-001
6.934186131752986e-004	1.795077e+001	4.549203e+000	2.251723e-001
6.934187641535318e-004	1.786150e+001	4.516315e+000	2.014683e-001
6.934189244657101e-004	1.779159e+001	4.495306e+000	1.877846e-001
6.934191717331609e-004	1.771065e+001	4.478127e+000	1.775758e-001
6.934194566462911e-004	1.763563e+001	4.468828e+000	1.722406e-001
6.934199093390785e-004	1.753277e+001	4.463601e+000	1.691198e-001
6.934204778389129e-004	1.741177e+001	4.461938e+000	1.677117e-001
6.934213529295108e-004	1.722955e+001	4.461921e+000	1.668285e-001
6.934223529295107e-004	1.702184e+001	4.462387e+000	1.660938e-001
6.934233529295106e-004	1.681397e+001	4.462914e+000	1.654464e-001
6.934253529295104e-004	1.639760e+001	4.464010e+000	1.643232e-001
6.934273529295102e-004	1.598056e+001	4.465143e+000	1.633786e-001
6.934293529295100e-004	1.556304e+001	4.466293e+000	1.625681e-001
6.934313529295098e-004	1.514525e+001	4.467447e+000	1.618614e-001
6.934333529295097e-004	1.472740e+001	4.468596e+000	1.612372e-001
6.934353529295095e-004	1.430970e+001	4.469734e+000	1.606797e-001
6.934373529295093e-004	1.389237e+001	4.470860e+000	1.601773e-001
6.934393529295091e-004	1.347564e+001	4.471972e+000	1.597209e-001
6.934413529295089e-004	1.305974e+001	4.473066e+000	1.593032e-001
6.934433529295087e-004	1.264494e+001	4.474143e+000	1.589186e-001
6.934453529295085e-004	1.223149e+001	4.475202e+000	1.585622e-001
6.934473529295084e-004	1.181967e+001	4.476240e+000	1.582301e-001
6.934493529295082e-004	1.140980e+001	4.477258e+000	1.579188e-001
6.934513529295080e-004	1.100220e+001	4.478254e+000	1.576253e-001
6.934533529295078e-004	1.059725e+001	4.479226e+000	1.573469e-001
6.934553529295076e-004	1.019534e+001	4.480171e+000	1.570811e-001
6.934573529295074e-004	9.796932e+000	4.481086e+000	1.568255e-001
6.934593529295072e-004	9.402537e+000	4.481969e+000	1.565777e-001
6.934613529295071e-004	9.012732e+000	4.482812e+000	1.563354e-001
6.934633529295069e-004	8.628175e+000	4.483611e+000	1.560962e-001
6.934653529295067e-004	8.249619e+000	4.484357e+000	1.558576e-001
6.934673529295065e-004	7.877933e+000	4.485040e+000	1.556168e-001
6.934693529295063e-004	7.514112e+000	4.485648e+000	1.553709e-001
6.934713529295061e-004	7.159302e+000	4.486167e+000	1.551168e-001
6.934733529295059e-004	6.814812e+000	4.486581e+000	1.548514e-001
6.934753529295058e-004	6.482117e+000	4.486870e+000	1.545717e-001
6.934773529295056e-004	6.162848e+000	4.487017e+000	1.542752e-001
6.934793529295054e-004	5.858731e+000	4.487006e+000	1.539612e-001
6.934813529295052e-004	5.571483e+000	4.486829e+000	1.536312e-001
6.934843529295049e-004	5.175390e+000	4.486280e+000	1.531211e-001
6.934863529295047e-004	4.935701e+000	4.485781e+000	1.527891e-001
6.934883529295046e-004	4.715299e+000	4.485251e+000	1.524833e-001
6.934903529295044e-004	4.512844e+000	4.484766e+000	1.522198e-001
6.934923529295042e-004	4.326145e+000	4.484384e+000	1.520083e-001
6.934943529295040e-004	4.152597e+000	4.484136e+000	1.518501e-001
6.934963529295038e-004	3.989622e+000	4.484022e+000	1.517399e-001
6.934983529295036e-004	3.834955e+000	4.484027e+000	1.516697e-001
6.935003529295034e-004	3.686740e+000	4.484130e+000	1.516316e-001
6.935023529295033e-004	3.543503e+000	4.484313e+000	1.516187e-001
6.935043529295031e-004	3.404096e+000	4.484558e+000	1.516253e-001
6.935073529295028e-004	3.200289e+000	4.485016e+000	1.516630e-001
6.935103529295025e-004	3.000984e+000	4.485556e+000	1.517248e-001
6.935133529295022e-004	2.804715e+000	4.486153e+000	1.518036e-001
6.935163529295020e-004	2.610495e+000	4.486796e+000	1.518947e-001
6.935186386437874e-004	2.463725e+000	4.487311e+000	1.519717e-001
6.935209243580729e-004	2.317266e+000	4.487844e+000	1.520516e-001
6.935232100723584e-004	2.171117e+000	4.488396e+000	1.521345e-001
6.935254957866440e-004	2.025279e+000	4.488967e+000	1.522205e-001
6.935277815009295e-004	1.879752e+000	4.489557e+000	1.523094e-001
6.935300672152150e-004	1.734536e+000	4.490166e+000	1.524013e-001
6.935323529295005e-004	1.589630e+000	4.490794e+000	1.524962e-001
6.935347815009289e-004	1.435591e+000	4.491469e+000	1.525984e-001
6.935372100723571e-004	1.281640e+000	4.492194e+000	1.527025e-001
6.935396386437855e-004	1.127778e+000	4.492969e+000	1.528083e-001
6.935420672152139e-004	9.740042e-001	4.493795e+000	1.529160e-001
6.935444957866423e-004	8.203194e-001	4.494670e+000	1.530255e-001
